GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Licence fees (114521E),Mining,Taxe de convention,Direction Nationale de la Géologie et des Mines (DNGM),15000000.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de délivrance (DNGM),Direction Nationale de la Géologie et des Mines (DNGM),20000000.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Mining,Taxe de renouvellement (DNGM),Direction Nationale de la Géologie et des Mines (DNGM),5000000.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxe de renouvellement (AUREP),Autorité pour la promotion de la Recherche Pétrolière (AUREP),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxe superficiaire,Autorité pour la promotion de la Recherche Pétrolière (AUREP),107935000.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Licence fees (114521E),Oil,Taxes de délivrance (AUREP),Autorité pour la promotion de la Recherche Pétrolière (AUREP),,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les sociétés,Direction des Grandes Entreprises (DGE),74414941236.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Taxe ad valorem,Direction Nationale des Domaines et du Cadastre (DNDC),27192331142.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Taxe d’extraction,Direction Nationale de la Géologie et des Mines (DNGM),48624921.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil,Fonds de promotion et de formation,Autorité pour la promotion de la Recherche Pétrolière (AUREP),125000000.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Contribution forfaitaire à la charge de l’employeur,Direction des Grandes Entreprises (DGE),4388903816.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe de formation professionnelle,Direction des Grandes Entreprises (DGE),1340684818.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe de logement,Direction des Grandes Entreprises (DGE),1015497838.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on payroll and workforce (112E),Mining,Taxe emploi jeune,Direction des Grandes Entreprises (DGE),1374237842.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
Taxes on property (113E),Mining,Patentes (DGE),Direction des Grandes Entreprises (DGE),41568413.0,XOF,Mali,MLI,2018,1/1/2018,12/31/2018
