GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Customs and other import duties (1151E),Not applicable,Contribution communautaire d'intégration (CCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,Droit de Douane à l’Importation (DDI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,PCI (Précompte sur Is),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,Taxe communautaire d'intégration (TCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,Taxe d'union Africaine (TUA),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,Taxe de préférence communautaire (TPC),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Not applicable,Taxe sur la Valeur Ajoutée (douanes),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),78166.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Other,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),230888.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT,Société des Hydrocarbures du Tchad (SHT),446845592.69,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil,Vente du pétrole collectés par SHT PCCL,Société des Hydrocarbures du Tchad (SHT),233804963.54,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Emission and pollution taxes (114522E),Not applicable,Taxe sur la Protection de l’environnement,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Not applicable,DAC (Droit d'accise),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),29506.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Prélèvement sur les plus-values de cession,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),3619564.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),509006.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
From government participation (equity) (1412E2),Mining,Dividendes versés à l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),27414.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
From government participation (equity) (1412E2),Other,Dividendes versés à l'Etat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),1457152.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,IS libératoire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),25076.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),18119.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Appui Institutionnel,Direction Générale Technique des Mines (DGTM),86388.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),29182.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe Ad valorem,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe de bornage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),803891.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe sur l'orpaillage,Société Nationale des Mines et de la Géologie (SONAMIG),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe sur les granulats,Société Nationale des Mines et de la Géologie (SONAMIG),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Not applicable,Droit fixe,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Bonus de Signature,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Bonus d’attribution d’autorisation d’exploitation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Frais de présentation du rapport annuel,Direction Générale Technique de Pétrole (DGTP),516013.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Pénalité de non-exécution de contrat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),16778901.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),115778.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),145171.0,USD,Chad,TCD,2018,2018-01-01,2018-12-31
Licence fees (114521E),Other,Droit de passage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),30718669.41,USD,Chad,TCD,2018,2018-01-01,2018-12-31
