GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Compulsory transfers to government (infrastructure and other) (1415E4),Not applicable,Payments to Improve the Infrastructure,Government Agencies (Level of local government),31646728.61,EUR,Germany,DEU,2019,2019-01-01,2019-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Not applicable,Trade Tax,Municipalities (Level of local government),125645914.95,EUR,Germany,DEU,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Corporation Tax,"Tax Offices (Level of state government (""Länder""))",120718118.23,EUR,Germany,DEU,2019,2019-01-01,2019-12-31
Other rent payments (1415E5),Not applicable,Lease Payments,Municipalities (Level of local government),3533987.12,EUR,Germany,DEU,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Mining and Extraction Royalties,"Mining Authorities (Level of state governement (""Länder""))",218001921.92,EUR,Germany,DEU,2019,2019-01-01,2019-12-31
