GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Administrative fees for government services (1422E),Forestry,MFA - Amendment of Articles of Incorporation,Liberia Revenue Authority (LRA),160.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,MOJ - Private contract security accreditation,Liberia Revenue Authority (LRA),2000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,MOTORBIKE LICENSE PLATES,Liberia Revenue Authority (LRA),50.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,NFS -Fire safety inspection fee,Liberia Revenue Authority (LRA),75.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Forestry,Other land use 1 acre or above (within city. town. municipal or commonwealth district),Liberia Revenue Authority (LRA),60.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,BIN - Other fees,Liberia Revenue Authority (LRA),142040.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,BIN - Resident permit,Liberia Revenue Authority (LRA),407350.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Business or commercial use,Liberia Revenue Authority (LRA),2392.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Business registration fees,Liberia Revenue Authority (LRA),129580.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees & charges paid to NPA,National Port Authority (NPA),932159.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees and charges (Ministry of Labor),Liberia Revenue Authority (LRA),549900.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees and charges (Ministry of Lands. Mines and Energy),Liberia Revenue Authority (LRA),37750.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,Fees paid to EPA,Environmental Protection Authority (EPA),195141.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,LBR - Authorization to do business filing fee,Liberia Revenue Authority (LRA),2000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Mining,LBR - Domestic Incorporation filing fee,Liberia Revenue Authority (LRA),3086.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Administrative fees for government services (1422E),Oil & Gas,LBR - Dissolution fee,Liberia Revenue Authority (LRA),50.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Agriculture,Support to higher education institutes (agriculture),Liberia Revenue Authority (LRA),50000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Other social development contributions (mineral mining),Liberia Revenue Authority (LRA),12000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Scientific research funds (mineral mining),Liberia Revenue Authority (LRA),100000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Social contributions (mineral mining),Liberia Revenue Authority (LRA),6300000.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Customs penalties and fines,Liberia Revenue Authority (LRA),19480.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Customs user fees,Liberia Revenue Authority (LRA),600659.75,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,ECOWAS trade levy,Liberia Revenue Authority (LRA),216959.13,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Agriculture,Import duties,Liberia Revenue Authority (LRA),885045.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Customs penalties and fines,Liberia Revenue Authority (LRA),26748.17,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Customs user fees,Liberia Revenue Authority (LRA),598.17,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,ECOWAS trade levy,Liberia Revenue Authority (LRA),32948.27,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Forestry,Import duties,Liberia Revenue Authority (LRA),394287.52,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Customs penalties and fines,Liberia Revenue Authority (LRA),191958.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Customs user fees,Liberia Revenue Authority (LRA),558648.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,ECOWAS trade levy,Liberia Revenue Authority (LRA),492833.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Customs and other import duties (1151E),Mining,Import duties,Liberia Revenue Authority (LRA),627893.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Agriculture,Excise tax,Liberia Revenue Authority (LRA),3374.61,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Forestry,Excise tax,Liberia Revenue Authority (LRA),519.69,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
Excise taxes (1142E),Mining,Excise tax,Liberia Revenue Authority (LRA),5166.0,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
"Fines, penalties, and forfeits (143E)",Agriculture,Admin. Penalties,Liberia Revenue Authority (LRA),86113.43,USD,Liberia,LBR,2019,7/1/2018,6/30/2019
