Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Other taxes payable by natural resource companies (116E),Oil & Gas,Other,Tax Revenue Authority,5961.23,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Travelling expenses,Petroseychelles,9416.52,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
Sales of goods and services by government units (1421E),Oil & Gas,Sale of Data,Petroseychelles,35930,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Oil & Gas,Other,Tax Revenue Authority,537913.91,,,,,Seychelles,SYC,2017,2017-01-01,2017-12-31
