Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
"Subsoil use special permit No. 1388, dated 25.05.1998",1388,Ukrnafta PJSC,Crude oil (2709),Production,20600.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1388, dated 25.05.1998",1388,Ukrnafta PJSC,Petroleum gas,Production,11700000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1434, dated 16.06.1998",1434,Ukrnafta PJSC,Condensate,Production,0.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1434, dated 16.06.1998",1434,Ukrnafta PJSC,Crude oil (2709),Production,10900.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1434, dated 16.06.1998",1434,Ukrnafta PJSC,Free gas,Production,5400000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1434, dated 16.06.1998",1434,Ukrnafta PJSC,Petroleum gas,Production,500000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1435, dated 16.06.1998",1435,Ukrnafta PJSC,Crude oil (2709),Production,300.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1435, dated 16.06.1998",1435,Ukrnafta PJSC,Petroleum gas,Production,20000.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1439, dated 22.06.1998",1439,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Crude oil (2709),Production,8331.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1439, dated 22.06.1998",1439,Joint activity agreement of 01/01/1999 No. 35/4 – authorized entity Hals-K PrJSC (31566427),Petroleum gas,Production,440.0,Sm3,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1439, dated 22.06.1998",1439,Ukrnafta PJSC,Crude oil (2709),Production,20500.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
"Subsoil use special permit No. 1511, dated 28.07.1998",1511,Ukrnafta PJSC,Crude oil (2709),Production,320500.0,Tonnes,,,Ukraine,UKR,2019,2019-01-01,2019-12-31
