Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Alloukagne,,Société Sénégalaise des Phosphates de Thiès (SSPT),Attapulgite,Production,170844.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Bandia,,Compagnie Générale d'Exploitation de Carrière (COGECA),Limestone (2521),Production,25110.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Bandia,,"Société pour le Développement de l'Industrie, du Tourisme et de l'Habitat au Sénégal (SODEVIT)",Limestone (2521),Production,427458.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Bargny,,Société de Commercialisation du Ciment (SOCOCIM),Limestone (2521),Production,745152.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Bargny,,Société de Commercialisation du Ciment (SOCOCIM),Marne,Production,1617455.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diack,,Compagnie Générale d'Exploitation de Carrière (COGECA),Basalt,Production,1175385.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diack/Bandia,,Gécamines (GECAMINES),Basalt,Production,2030895.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diender,,Fortesa International Senegal (Fortesa),Natural gas (2711),Production,15695938.0,Nm3,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Ilmenite 54,Production,325017.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Ilmenite 56,Production,36119.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Ilmenite 58,Production,130468.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Leucoxene,Production,6516.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Medium Grade Zircon Sands,Production,22314.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Rutile,Production,3615.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Zircon premium,Production,36805.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Diogo,,Grande Côte Opérations (GCO),Zircon standard,Production,21628.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Kirene,,Ciments du Sahel (CDS),Chalk (2509),Production,401962.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Kirene,,Ciments du Sahel (CDS),Laterite,Production,92774.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Kirene,,Ciments du Sahel (CDS),Limestone (2521),Production,2647939.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
LamLam,,Sephos Senegal SA (SEPHOS SA),Natural calcium phosphates (2510),Production,107324.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Mako,,Petowal Mining Company SA (PMC SA),Gold (7108),Production,180980.0,Onces,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Mako,,Petowal Mining Company SA (PMC SA),Silver (7106),Production,12527.0,Onces,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Matam,,Société Minière de la Vallée du fleuve Sénégal (SOMIVA),Natural calcium phosphates (2510),Production,621811.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Pout,,Dangote Industries Sénégal SA (DANGOTE),Chalk (2509),Production,157371.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Pout,,Dangote Industries Sénégal SA (DANGOTE),Laterite,Production,46778.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Pout,,Dangote Industries Sénégal SA (DANGOTE),Limestone (2521),Production,1706082.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Sabodala,,Sabodala Gold Operations (SGO),Gold (7108),Production,234355.0,Onces,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Sabodala,,Sabodala Gold Operations (SGO),Silver (7106),Production,17557.0,Onces,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Tobène,,Industries Chimiques du Sénégal (ICS),Fertilizer,Production,172628.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Tobène,,Industries Chimiques du Sénégal (ICS),Natural calcium phosphates (2510),Production,1701000.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
Tobène,,Industries Chimiques du Sénégal (ICS),Phosphoric acid,Production,537522.0,Tonnes,,,Senegal,SEN,2019,2019-01-01,2019-12-31
