Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
"Feasibility study for open pit mining of ""Ailtyn ravine-1, Ulaan-Eregiin daragmdal"" placer gold deposit with special mining license MV-011430 located in Zaamar soum of Tuv aimag",Т/20-03-05,Ikh undraga mining,Not applicable,Production,3.36,Kg,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for open pit mining of Khureedel and Khureedel-1 parts of Erdenebulg coal deposit located in Khurmen soum of Umnugovi aimag,Т/18-14-09,Junhaoweie,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for open pit mining of Khureedel and Khureedel-1 parts of Erdenebulg coal deposit located in Khurmen soum of Umnugovi province,Т/18-14-09,Bold fo ar da,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for open pit mining of Nalaikh river-1 brick and clay deposit of mining license MV-009192 located in Nalaikh district of Ulaanbaatar city,т/17-06-07,Kunlun,Not applicable,Production,1792950.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for open pit mining of western Kharganat placer gold deposit located in Ulziit soum of Bayankhongor aimag,T/20-01-06,BSI,Not applicable,Production,7.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for open pit mining project of Tumurtol iron ore deposit with license MV-010738 located in Khongor soum of Darkhan-Uul province,т/18-02-05,Darkhan iron factory,Not applicable,Production,1564000.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Feasibility study for underground mining of Yamaat fluorspar deposit,Т/115,Zevt khuulga,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Galt mountain top golder placer mine,т/16-15-08,Ai Bi Bi Ai,Not applicable,Production,116.36,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Gold placer of dolootiin khundii,17-May,UBTTT,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Gun named xac existing conglomerate mine,Т/17-08-02,Baatarvan trans,Not applicable,Not applicable,,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Handgait,15-06-06,Infinity space,Not applicable,Production,20736.0,,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
Hetsuu Tsav,Т/20-01-05,Borjigt,Not applicable,Not applicable,,Not applicable,,Not applicable,Mongolia,MNG,2020,1/1/2020,12/31/2020
