Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
CNH-R02-L03-CS-06/2017,CNH-R02-L03-CS-06/2017,Jaguar Exploración Y Producción De Hidrocarburos,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH-R02-L03-TM-01/2017,CNH-R02-L03-TM-01/2017,Jaguar Exploración Y Producción De Hidrocarburos,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH-R02-L03-VC-02/2017,CNH-R02-L03-VC-02/2017,Jaguar Exploración Y Producción De Hidrocarburos,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH-R02-L03-VC-03/2017,CNH-R02-L03-VC-03/2017,Jaguar Exploración Y Producción De Hidrocarburos,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L02‐A1/2015,CNH‐R01‐L02‐A1/2015,Eni México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L02‐A2/2015,CNH‐R01‐L02‐A2/2015,"Hokchi Energy, (Operador), E&P Hidrocarburos y Servicios",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L02‐A4/2015,CNH‐R01‐L02‐A4/2015,"Fieldwood Energy E&P México, (Operador) y, Petrobal Upstream Delta 1",,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A1/2015,CNH‐R01‐L03‐A1/2015,Diavaz Offshore,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A10/2016,CNH‐R01‐L03‐A10/2016,Oleum del Norte,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A11/2015,CNH‐R01‐L03‐A11/2015,Renaissance Oil Corp.,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A12/2015,CNH‐R01‐L03‐A12/2015,Grupo Mareógrafo,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A13/2015,CNH‐R01‐L03‐A13/2015,Mayacaste Oil & Gas,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A15/2015,CNH‐R01‐L03‐A15/2015,Renaissance Oil Corp.,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A16/2015,CNH‐R01‐L03‐A16/2015,Roma Energy México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A17/2016,CNH‐R01‐L03‐A17/2016,Servicios de Extracción Petrolera Lifting de México,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A18/2015,CNH‐R01‐L03‐A18/2015,Strata CPB,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A19/2016,CNH‐R01‐L03‐A19/2016,Renaissance Oil Corp.,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A2/2015,CNH‐R01‐L03‐A2/2015,Consorcio Petrolero 5M del Golfo,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A20/2016,CNH‐R01‐L03‐A20/2016,Gs Oil and Gas,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A21/2016,CNH‐R01‐L03‐A21/2016,Strata CR,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
CNH‐R01‐L03‐A22/2015,CNH‐R01‐L03‐A22/2015,Secadero Petróleo y Gas,,,,,,,Mexico,MEX,2017,1/1/2017,12/31/2017
