Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Amoco Trinidad Gas BVTrinidad Branch,000115341-9,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BG Central Block Limited,000121807-9,,Crude oil (2709),Production,28509.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BG Central Block Limited,000121807-9,,Natural gas (2711),Production,376458.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BG International Limited,000118097-4,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Biliton Petroleum (Block 23 B) Limited,100039974-3,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad Block 28) Limited,100047864-5,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad Block 29) Limited,100047154-8,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad Block 5) Limited,100047966-7,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad Block 6) Limited,100043183-7,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad-2c) Limited,117683-6,,Crude oil (2709),Production,286517.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad-2c) Limited,117683-6,,Natural gas (2711),Production,4447682.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton (Trinidad-3A) Limited,122369-5,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton Petroleum (Block 23A) Limited,100041988-5,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton Petroleum (Trinidad Block 14) Limited,100045795-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton Petroleum (Trinidad Block 3) Limited,100040632-9,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BHP Billiton Petroleum (Trinidad Block 7) Limited,100052014-2,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BP Exploration Operating Co Ltd Trinidad Branch,100039340-4,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BP Trinidad Processing Limited,000128514-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BP Trinidad and Tobago LLC Trinidad Branch,000102561-5,,Crude oil (2709),Production,442089.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
BP Trinidad and Tobago LLC Trinidad Branch,000102561-5,,Natural gas (2711),Production,21664999.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Centrica (Horne & Wren) (BLK1a),100004151-5,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Centrica North Sea Gas Ltd - (BLK 1B),100005727-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Centrica North Sea Oil Ltd (NCMA4),100027000-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Centrica Resources Ltd (BLK22),100006133-9,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
De Novo Block 1A Limited,100019007-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
De Novo Block 1B Limited,100019007-2,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trindad Limited,112379-5,,Crude oil (2709),Production,84339.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trindad Limited,112379-5,,Natural gas (2711),Production,3424770.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trinidad - U(A) Block Limited,115200-9,,Crude oil (2709),Production,1260.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trinidad - U(A) Block Limited,115200-9,,Natural gas (2711),Production,985485.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trinidad 4(a) Unlimited,124867-0,,Natural gas (2711),Production,710368.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trinidad U(B) Block Unlimited,122055-9,,Crude oil (2709),Production,1650.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
EOG Resources Trinidad U(B) Block Unlimited,122055-9,,Natural gas (2711),Production,110839.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Hermitage Limestone Limited,000118944-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Lake Asphalt of Trinidad and Tobago,000104806-1,,Bitumen and asphalt (2714),Production,9033.0,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Lease Operators Ltd,170005-3,,Crude oil (2709),Production,148831.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
NGC E&P Investments (Netherlands) B.V.,115137-2,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
NGC Pipeline Company Limited,000119991-0,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
National Quarries Company Limited,000104756-7,,Limestone (2521),Production,115305.0,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Oilbelt Services Ltd,170010-5,,Crude oil (2709),Production,106268.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Perenco Trinidad and Tobago Limited,000128062-5,,Crude oil (2709),Production,630437.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Perenco Trinidad and Tobago Limited,000128062-5,,Natural gas (2711),Production,291988.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Petroleum Company of Trinidad and Tobago Ltd.,000112991-9,,Crude oil (2709),Production,1797075.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Petroleum Company of Trinidad and Tobago Ltd.,000112991-9,,Natural gas (2711),Production,17756.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Point Fortin LNG Exports Limited,000121621-7,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Primera Oil and Gas Ltd,000170013-4,,Crude oil (2709),Production,16884.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Repsol Angostura Limited,100040582-6,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Shell Trinidad 5(a) Limited,000128330-5,,Natural gas (2711),Production,564322.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Shell Trinidad Block E Limited,100001211-7,,Natural gas (2711),Production,248387.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Shell Trinidad and Tobago Limited,000112940-1,,Crude oil (2709),Production,12690.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Shell Trinidad and Tobago Limited,000112940-1,,Natural gas (2711),Production,3964111.0,Sm3 o.e.,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Shell Trinidad and Tobago Resources SRL,000100429-6,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
The National Gas Company of Trinidad and Tobago,000103389-8,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Touchstone Exploration (Trinidad) Ltd,000170015-0,,Crude oil (2709),Production,77607.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Trinidad Cement Limited,0001000877-1,,Limestone (2521),Production,401989.0,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Trinidad and Tobago LNG Limited,000123057-8,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Trinidad and Tobago Marine Petroleum Company Limited,000111061-4,,Natural gas (2711),Production,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Trinity Exploration and Production (Galeota) Limited,10005602-2,,Crude oil (2709),Production,61714.0,Sm3,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
Trinity Exploration and Production (Trinidad and Tobago) Ltd,100046616-1,,,,,,,,Trinidad and Tobago,TTO,2018,2017-10-01,2018-09-30
