Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
P033,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P037,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P054,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P057,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P059,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P064,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P066,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P069,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P073,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P077,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P079,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P084,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P087,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P088,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P090,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P092,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P096,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P098,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P099,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1006,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P101,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1013,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1015,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1026,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1028,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P103,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1031,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1034,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P104,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1041,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1042,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1051,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1055,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1058,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1060,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1061,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1062,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1064,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1070,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1077,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P108,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P110,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1107,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P111,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1114,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1117,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P112,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P114,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1159,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P116,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P117,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P118,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P119,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1191,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1195,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1200,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1230,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1246,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1270,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1272,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1293,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1298,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P130,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P132,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1328,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P133,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1330,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1354,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1368,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P138,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1383,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1392,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P142,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1424,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1430,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1453,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1464,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1483,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P153,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1570,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1588,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1589,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1598,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1615,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1617,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1620,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1621,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1622,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1630,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P164,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P165,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1664,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1665,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1678,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P168,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P169,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P170,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1720,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1724,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1727,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1731,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1758,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1763,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1764,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1765,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1777,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1792,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1807,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1820,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1821,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1823,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1825,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1830,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P185,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1854,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P188,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1891,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1896,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1909,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1914,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P193,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1935,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1936,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1937,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1964,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1965,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1970,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P198,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1982,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1985,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1986,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P199,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P1998,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P201,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2015,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P2017,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P202,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
P203,Not reported,Not reported,Not reported,Not reported,,,,,United Kingdom,GBR,2018,2018-01-01,2018-12-31
