Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
,Not applicable,EITI Company LLC,Natural gas (2711),Not applicable,,Sm3 o.e.,,,Norway,NOR,2017,1/1/2017,12/31/2017
