Full name of agency,Agency type,ID number (if applicable),Total reported,Country,ISO Code,Year,Start Date,End Date
Autorité pour la promotion de la Recherche Pétrolière (AUREP),Central government,,232935000.0,Mali,MLI,2018,1/1/2018,12/31/2018
Direction Générale de la Douane (DGD),Central government,,45944400148.0,Mali,MLI,2018,1/1/2018,12/31/2018
Direction Nationale de la Géologie et des Mines (DNGM),Central government,,789176458.0,Mali,MLI,2018,1/1/2018,12/31/2018
Direction Nationale des Domaines et du Cadastre (DNDC),Central government,,34379583649.0,Mali,MLI,2018,1/1/2018,12/31/2018
Direction des Grandes Entreprises (DGE),Central government,,190462276581.0,Mali,MLI,2018,1/1/2018,12/31/2018
Directions Régionales des Impôts (DRI),Central government,,7628729705.0,Mali,MLI,2018,1/1/2018,12/31/2018
Institut National de Prévoyance Sociale (INPS),Central government,,27179037599.0,Mali,MLI,2018,1/1/2018,12/31/2018
