Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
BISSA GOLD  SA,Agence nationale des évaluations environnementales (ANEVE),Frais de prestation BUNEE,Yes,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Bureau des Mines et de la Géologie du Burkina (BUMIGEB),Frais de prestation BUMIGEB,Yes,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Douanes (DGD),Droits de Douane et taxes assimilées,No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Acomptes Provisionnels sur IS (AP - IS),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Contribution des patentes,No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Droit d'enregistemeent (DE),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Impôt sur le Revenu des Valeurs Mobilières (IRVM),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Impôt sur les Revenus Fonciers (IRF),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Impôt sur les Sociétés (IS),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Remboursements de crédit de TVA,No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Taxe Patronale d'Apprentissage (TPA),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale des Impôts (DGI),Taxe sur la Valeur Ajoutée (TVA),No,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),Dividendes,Yes,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),Redevances proportionnelles (Royalties),Yes,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BISSA GOLD  SA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),Taxe Superficiaire,Yes,Yes,Bissa Gold SA,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Bureau des Mines et de la Géologie du Burkina (BUMIGEB),Frais de prestation BUMIGEB,Yes,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Douanes (DGD),Droits de Douane et taxes assimilées,No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),Acomptes Provisionnels sur IS (AP - IS),No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),Contribution des patentes,No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),"Impôt sur le Revenu des Créances, dépôts et cautionnements  (IRC)",No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),Remboursements de crédit de TVA,No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),Taxe Patronale d'Apprentissage (TPA),No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale des Impôts (DGI),Taxe sur la Valeur Ajoutée (TVA),No,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),Contribution au Fonds Minier de Développement Local (1%),Yes,Yes,Burkina Mining Company,XOF,,No,Non applicable,Non applicable,Non applicable,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
