Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
ArcelorMittal Kryvyi Rih PJSC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Budget reimbursement of value added tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Corporate income tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Environmental tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Land fee,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4451, dated 23.10.2007",UAH,,,,,59303769.57,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4482, dated 11.01.2007",UAH,,,,,106704271.9,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4483, dated 11.01.2007",UAH,,,,,166933203,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4494, dated 08.11.2007",UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Unified social contribution,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Corporate income tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Environmental tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Land fee,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4855, dated 21.01.2009",UAH,,,,,6497842.44,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Production royalty,Yes,No,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,Unified social contribution,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Bilozerska Mine LLC,State Tax Service of Ukraine,VAT on goods and services produced in Ukraine (excluding budget reimbursement of VAT),Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Central Iron Ore Enrichment Works PrJSC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Central Iron Ore Enrichment Works PrJSC,State Tax Service of Ukraine,Budget reimbursement of value added tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
Central Iron Ore Enrichment Works PrJSC,State Tax Service of Ukraine,Corporate income tax,Not applicable,Not applicable,,UAH,,,,,,Ukraine,UKR,2020,2020-01-01,2020-12-31
