Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
Abosso GoldFields Ltd,Environmental Protection Agency,Environmental Processing /Permit fees,N,N,,USD,26481384.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Environmental Protection Agency,Environmental Processing /Permit fees,Y,N,,USD,9132004.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Forestry Commission,Forestry Royalty,,,,USD,31122488.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Ghana Revenue Authority,Corporate Tax,N,N,,USD,22576865.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Ghana Revenue Authority,Dividends,N,N,,USD,65722685.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Ghana Revenue Authority,Mineral Royalty,N,N,,USD,23330601.78,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,"Metropolitan, Municipal and District Assemblies",Property rate,N,N,,USD,,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Minerals Commission,Mineral  Right Licence,Y,N,,USD,1063188958.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Minerals Commission,Mineral Right Licence-ML(Prospecting),Y,N,,USD,230592286.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Minerals Commission,Other Fees and Licence,N,N,,USD,4422649722.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Abosso GoldFields Ltd,Office of the Administrator of Stool Lands,Ground Rent,Y,N,,USD,149978.58,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Environmental Protection Agency,Environmental Processing /Permit fees,N,N,,USD,1711988665.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Environmental Protection Agency,Environmental Processing /Permit fees,Y,N,,USD,3374.61,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Forestry Commission,Forestry Royalty,,,,USD,16362882626.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Ghana Revenue Authority,Corporate Tax,N,N,,USD,2902032408.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Ghana Revenue Authority,Dividends,N,N,,USD,405861935.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Ghana Revenue Authority,Mineral Royalty,N,N,,USD,5764672.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,"Metropolitan, Municipal and District Assemblies",Property rate,N,N,,USD,24886252533.77,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Minerals Commission,Mineral  Right Licence,Y,N,,USD,5166.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Minerals Commission,Mineral Right Licence-ML(Prospecting),Y,N,,USD,285546864.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Minerals Commission,Other Fees and Licence,N,N,,USD,229200.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Adamus Resources Ltd,Office of the Administrator of Stool Lands,Ground Rent,Y,N,,USD,502909675.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
Anadarko,Environmental Protection Agency,Carried Interest,Y,N,,USD,126556.0,,,,,Ghana,GHA,2019,2019-01-01,2019-12-31
