Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
11 Heronjte Bater,Albanian Customs Administrate,Royalty,No,No,,ALL,8680.0,No,,,Albanian Customs AdministrateRoyalty,Albania,ALB,2017,2017-01-01,2017-12-31
11 Heronjte Bater,General Directorate of Taxes,Payments for social and health insurance and personal income tax,No,No,,ALL,534823.0,No,,,General Directorate of TaxesPayments for social and health insurance and Personal Income Tax,Albania,ALB,2017,2017-01-01,2017-12-31
11 Heronjte Bater,General Directorate of Taxes,Royalty,No,No,,ALL,24730.0,No,,,General Directorate of TaxesRoyalty,Albania,ALB,2017,2017-01-01,2017-12-31
11 Heronjte Bater,General Directorate of Taxes,Tax on profit,No,No,,ALL,,No,,,General Directorate of TaxesTax on profit,Albania,ALB,2017,2017-01-01,2017-12-31
11 Heronjte Bater,General Directorate of Taxes,VAT,No,No,,ALL,2625.01,No,,,General Directorate of TaxesVAT,Albania,ALB,2017,2017-01-01,2017-12-31
3A-160 sh.p.k,Albanian Customs Administrate,Royalty,No,No,,ALL,540.0,No,,,Albanian Customs AdministrateRoyalty,Albania,ALB,2017,2017-01-01,2017-12-31
3A-160 sh.p.k,General Directorate of Taxes,Payments for social and health insurance and personal income tax,No,No,,ALL,2324846.61,No,,,General Directorate of TaxesPayments for social and health insurance and Personal Income Tax,Albania,ALB,2017,2017-01-01,2017-12-31
3A-160 sh.p.k,General Directorate of Taxes,Royalty,No,No,,ALL,50.0,No,,,General Directorate of TaxesRoyalty,Albania,ALB,2017,2017-01-01,2017-12-31
3A-160 sh.p.k,General Directorate of Taxes,Tax on profit,No,No,,ALL,60.0,No,,,General Directorate of TaxesTax on profit,Albania,ALB,2017,2017-01-01,2017-12-31
3A-160 sh.p.k,General Directorate of Taxes,VAT,No,No,,ALL,96130564.0,No,,,General Directorate of TaxesVAT,Albania,ALB,2017,2017-01-01,2017-12-31
