Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
ArcelorMittal Kryvyi Rih PJSC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Budget reimbursement of value added tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Corporate income tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Dividends and payment of a share of net profit,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Environmental tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4451, dated 23.10.2007",UAH,,,,,22275162,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4482, dated 01.11.2007",UAH,,,,,79648689,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4483, dated 01.11.2007",UAH,,,,,110317579,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4494, dated 11.8.2007",UAH,,,,,25676,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Production royalty,Yes,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Property tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,Unified social contribution,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,State Tax Service of Ukraine,VAT on goods and services produced in Ukraine (excluding budget reimbursement of VAT),No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
ArcelorMittal Kryvyi Rih PJSC,The State Service of Geology and Subsoil of Ukraine (Derzhgeonadra),Fees for granting or extending special permits for the use of subsoil and revenues from the sale of such permits,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Budget reimbursement of value added tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Corporate income tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Dividends and payment of a share of net profit,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Environmental tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Production royalty,Yes,No,"Subsoil use special permit No. 4855, dated 21.01.2009",UAH,,,,,9209769,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Production royalty,Yes,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Property tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,Unified social contribution,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,State Tax Service of Ukraine,VAT on goods and services produced in Ukraine (excluding budget reimbursement of VAT),No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Bilozerska mine SLC,The State Service of Geology and Subsoil of Ukraine (Derzhgeonadra),Fees for granting or extending special permits for the use of subsoil and revenues from the sale of such permits,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Central Iron Ore Enrichment Works PrJSC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Central Iron Ore Enrichment Works PrJSC,State Customs Service of Ukraine,VAT of goods imported into Ukraine,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Central Iron Ore Enrichment Works PrJSC,State Tax Service of Ukraine,Budget reimbursement of value added tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Central Iron Ore Enrichment Works PrJSC,State Tax Service of Ukraine,Budget reimbursement of value added tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
Central Iron Ore Enrichment Works PrJSC,State Tax Service of Ukraine,Corporate income tax,No,No,,UAH,,,,,,Ukraine,UKR,2018,2018-01-01,2018-12-31
