Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
Chambishi Copper Smelter Limited,Local Councils,Property Rates,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Ministry of Lands,Ground Rent,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Chambishi Copper Smelter Limited,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Ministry of Lands,Ground Rent,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Ministry of Mines and Minerals Development,Area Charges,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),Property Transfer Tax,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
First Quantum Mining And Operations Ltd-Bm M S,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Ministry of Mines and Minerals Development,Area Charges,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kalumbila Minerals Limited,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Local Councils,Property Rates,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Local Councils,Property Rates,Yes,Yes,7057 HQ LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Ministry of Lands,Ground Rent,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,17019-HQ-LEL,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,19946-HQ-SML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7057 HQ LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Mineral Royalty,Yes,Yes,7057 HQ LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),Property Transfer Tax,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Kansanshi Mining Plc,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Local Councils,Annual Business Fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Local Councils,Property Rates,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,102099 - HQ - MPL,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7074 - HQ - LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7075 - HQ - LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7076 - HQ - LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambia Consolidated Copper Mines – Investment Holdings Plc (ZCCM- IH),Price participation fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Konkola Copper Mines Plc,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,8089-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,9000-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,9001-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,9002-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,9003-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,9004-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Lumwana Mining Company Ltd,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Local Councils,Annual Business Fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Local Councils,Property Rates,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Ministry of Mines and Minerals Development,Application Fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Maamba Collieries Limited,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Local Councils,Annual Business Fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Local Councils,Property Rates,Yes,Yes,7073-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7073-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Ministry of Mines and Minerals Development,Area Charges,Yes,Yes,7625-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Mopani Copper Mines Plc,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Zambia Consolidated Copper Mines – Investment Holdings Plc (ZCCM- IH),Ministry of Mines and Minerals Development,Application Fees,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Zambia Consolidated Copper Mines – Investment Holdings Plc (ZCCM- IH),Zambian Revenue Authority (ZRA),Property Transfer Tax,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
Zambia Consolidated Copper Mines – Investment Holdings Plc (ZCCM- IH),Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2017,2017-01-01,2017-12-31
