Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
Aazam Khan Wafa Sherzad Limited,Ministry of Finance (Customs Department),Export Duty,No,No,,AFN,196912014.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Aazam Khan Wafa Sherzad Limited,Ministry of Finance (Customs Department),Fixed Tax on Exports,No,No,,AFN,266180203.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Aazam Khan Wafa Sherzad Limited,Ministry of Finance (Customs Department),Other Fee on Exports,No,No,,AFN,70896785.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Aazam Khan Wafa Sherzad Limited,Ministry of Finance (Customs Department),Penalty on Exports,No,No,,AFN,274376413952.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Export Duty,No,No,,AFN,,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Export Duty,No,No,,AFN,8314199823.8,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Fixed Tax on Exports,No,No,,AFN,99566374.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Fixed Tax on Exports,No,No,,AFN,,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Other Fee on Exports,No,No,,AFN,-1113831900.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Other Fee on Exports,No,No,,AFN,16004107530.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abbas Ghaznavi Limited,Ministry of Finance (Customs Department),Penalty on Exports,No,No,,AFN,2020060900.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),License Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,2304710000.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,150000.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,873719515638.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,22373677955.54,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,SSML-Kabu 11/2015,AFN,4656089789.48,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Royalties,Yes,Yes,SSML-Kabu 11/2015,AFN,73320214313.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Royalties,Yes,Yes,SSML-Kabu 11/2015,AFN,26609745413.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Royalties,Yes,Yes,SSML-Kabu 11/2015,AFN,381998.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Surface Rent,Yes,Yes,SSML-Kabu 11/2015,AFN,,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Fatah,Ministry of Mines and Petroleum (Revenue Department),Surface Rent,Yes,Yes,SSML-Kabu 11/2015,AFN,418275.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Rahman Baba Steel & Iron Company,Ministry of Mines and Petroleum (Revenue Department),Penalty Fee,Yes,Yes,EXPL 2/2014,AFN,286453088.6,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abdul Rahman Baba Steel & Iron Company,Ministry of Mines and Petroleum (Revenue Department),Surface Rent,Yes,Yes,EXPL 2/2014,AFN,34000.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abid Hassan Zadran Limited,Ministry of Finance (Customs Department),Export Duty,No,No,,AFN,54258439.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abid Hassan Zadran Limited,Ministry of Finance (Customs Department),Fixed Tax on Exports,No,No,,AFN,728061041.12,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abid Hassan Zadran Limited,Ministry of Finance (Customs Department),Other Fee on Exports,No,No,,AFN,876704787.33,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abid Hassan Zadran Limited,Ministry of Finance (Customs Department),Penalty on Exports,No,No,,AFN,60000.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abubakar Burhan Limited,Ministry of Finance (Customs Department),Export Duty,No,No,,AFN,463580000.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abubakar Burhan Limited,Ministry of Finance (Customs Department),Fixed Tax on Exports,No,No,,AFN,104546421.27,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abubakar Burhan Limited,Ministry of Finance (Customs Department),Other Fee on Exports,No,No,,AFN,50815797.27,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Abubakar Burhan Limited,Ministry of Finance (Customs Department),Penalty on Exports,No,No,,AFN,60121280.33,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Afghan Gas Enterprise,Ministry of Finance (Revenue Department),Business Receipts Tax (BRT) 4%,No,No,,AFN,7261069.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Afghan Gas Enterprise,Ministry of Finance (Revenue Department),Corporate income tax (CIT),No,No,,AFN,1555162689.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Afghan Gas Enterprise,Ministry of Finance (Revenue Department),Transfers of SOE net profit made to the MoF,No,No,,AFN,133373177.0,Not applicable,Not applicable,Not applicable,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
