Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
A/S Norske Shell,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,3300912514.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
A/S Norske Shell,The Norwegian Petroleum Directorate,CO2-tax,Yes,No,,NOK,674218725.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
A/S Norske Shell,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,20248583.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Acumen Energy AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,6555000.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Aker BP ASA,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,5000.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Aker BP ASA,The Norwegian Petroleum Directorate,CO2-tax,Yes,No,,NOK,250000.0,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Aker BP ASA,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Atlantic Petroleum Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
BG Norge Ltd,The Norwegian Tax Administration,Corporate tax,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
CapeOmega AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Capricorn Norge AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Capricorn Norge AS,The Norwegian Tax Administration,Corporate tax,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Chrysaor Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Concedo ASA,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
ConocoPhillips Skandinavia AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
ConocoPhillips Skandinavia AS,The Norwegian Petroleum Directorate,CO2-tax,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
ConocoPhillips Skandinavia AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
DEA Norge AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
DEA Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
DNO Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
DNO North Sea (Norge) AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
DNO North Sea (Norge) AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Edison Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Enquest Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Equinor Energy AS,Norwegian Central Bank,Dividend from Equinor,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Equinor Energy AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Equinor Energy AS,The Norwegian Petroleum Directorate,CO2-tax,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Equinor Energy AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
ExxonMobil Expl. and Prod. Norway AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
ExxonMobil Expl. and Prod. Norway AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Fortis Petroleum Norway AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
INEOS E&P Norge AS,The Norwegian Petroleum Directorate,Area fees/License fees,Yes,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
INEOS E&P Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Idemitsu Petroleum Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Inpex Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
LOTOS Expl. and Prod. Norge AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
Lime Petroleum AS,The Norwegian Tax Administration,Corporate tax,No,No,,NOK,,No,,,,Norway,NOR,2019,1/1/2019,12/31/2019
