Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
CHAMBISHI COPPER SMELTER LIMITED,Local Councils,Property Rates,Yes,Yes,8403-HQ-LML,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Ministry of Lands,Ground Rent,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Ministry of Mines and Minerals Development,Area Charges,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),Company Income Tax (including Provisional Tax),No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),Excise Duty - Electrical  Energy,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),Import VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),Import/Customs Duty,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),Mineral Royalty,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
CHAMBISHI COPPER SMELTER LIMITED,Zambian Revenue Authority (ZRA),VAT,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
FIRST QUANTUM MINING AND OPERATIONS LTD BM M S,Ministry of Mines and Minerals Development,Area Charges,No,No,,ZMW,,No,,,,Zambia,ZMB,2018,2018-01-01,2018-12-31
