Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
PL6/22,Not applicable,AngloGold Ashanti (Ghana) Ltd,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/32,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/8,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-2/20 (Damang),Not applicable,Abosso GoldFields Ltd,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Kenyase 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Kenyase 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Kenyase 3),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Yamfo 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Yamfo 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Yamfo 3),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (Yamfo 4),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2(Kenyasi 4),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL5/14,Not applicable,West African Quarries Ltd,Limestone (2521),Production,,Tonnes,,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
RL7/2,Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,9.74,Tonnes,59076.98,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,Crude oil (2709),Production,874431.62,Sm3,205216711.0,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,Natural gas (2711),Production,1285004.0,Sm3 o.e.,17026.0,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Crude oil (2709),Production,3243346.37,Sm3,761167438.0,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Natural gas (2711),Production,4776549.0,Sm3 o.e.,63289.0,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
West Cape Three Points,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Crude oil (2709),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
,Not applicable,GoldFields Ghana Ltd,Gold (7108),Production,15.8,Tonnes,95866.8,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
