Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
CCNN,Private,RC3111,Mining,"Limestone, Clay",Quoted,http://www.nse.com.ng/,4037932.41,Nigeria,NGA,2017,1/1/2017,12/31/2017
CLC Technical Ltd,Private,RC1093915,Mining,"Granite, Stone Dust",Non-quoted,,13753.94,Nigeria,NGA,2017,1/1/2017,12/31/2017
CNC Engeering Company Limited,Private,RC671630,Mining,"Granite, Stone Dust",Non-quoted,,26347.5,Nigeria,NGA,2017,1/1/2017,12/31/2017
CNC Mining Company Ltd,Private,RC716303,Mining,"Granite, Stone Dust,",Non-quoted,,91599.7,Nigeria,NGA,2017,1/1/2017,12/31/2017
Chevron Nigeria Limited (CNL),Private,RC6135,Oil & Gas,"Oil, Gas, Condensates",,,548546111.51,Nigeria,NGA,2017,1/1/2017,12/31/2017
Coltan Minerals Nig Ltd,Private,RC450703,Mining,Tin ore,Non-quoted,,19036.18,Nigeria,NGA,2017,1/1/2017,12/31/2017
Conoil Producing Limited,Private,RC 64288,Oil & Gas,"Oil, Gas, Condensates",,,11187055.93,Nigeria,NGA,2017,1/1/2017,12/31/2017
Conrok Nigeria Limited,Private,RC991881,Mining,Granite,Non-quoted,,23844.85,Nigeria,NGA,2017,1/1/2017,12/31/2017
Continental Oil and Gas Limited,Private,RC 219282,Oil & Gas,"Oil, Gas, Condensates",,,22279874.0,Nigeria,NGA,2017,1/1/2017,12/31/2017
Crushed Rock Industries (Nig) Ltd,Private,RC17766,Mining,"Granite, Stone Dust",Non-quoted,,45454.2,Nigeria,NGA,2017,1/1/2017,12/31/2017
Dangote Cement Nigeria Limited,Private,RC208767,Mining,"Limestone, Clay, Laterite, Sand, Shale",Quoted,http://www.nse.com.ng/,95927247.18,Nigeria,NGA,2017,1/1/2017,12/31/2017
Dantata & Sawoa Nig. Ltd.,Private,RC18876,Mining,"Granite, Laterite",Non-quoted,,268893.75,Nigeria,NGA,2017,1/1/2017,12/31/2017
Dubri Oil Company Limited,Private,RC92967,Oil & Gas,"Oil, Gas, Condensates",,,2410452.18,Nigeria,NGA,2017,1/1/2017,12/31/2017
E.B.H Granite Ltd,Private,RC752319,Mining,Granite,Non-quoted,,21461.88,Nigeria,NGA,2017,1/1/2017,12/31/2017
ESSO Exploration and Production Nigeria (Deepwater) Limited (Esso others),Private,RC865287,Oil & Gas,"Oil, Gas, Condensates",,,1477066.16,Nigeria,NGA,2017,1/1/2017,12/31/2017
ESSO Exploration and Production Nigeria (Offshore East) Limited,Private,RC214533,Oil & Gas,"Oil, Gas, Condensates",,,179980938.43,Nigeria,NGA,2017,1/1/2017,12/31/2017
ESSO Exploration and Production Nigeria Limited (Erha)/(EEPNL),Private,RC214536,Oil & Gas,"Oil, Gas, Condensates",,,913727438.7,Nigeria,NGA,2017,1/1/2017,12/31/2017
Energia Limited,Private,RC424454,Oil & Gas,"Oil, Gas, Condensates",,,4476382.53,Nigeria,NGA,2017,1/1/2017,12/31/2017
Equinor Nigeria Energy Company Limited,Private,RC186901,Oil & Gas,"Oil, Gas, Condensates",,,692101089.72,Nigeria,NGA,2017,1/1/2017,12/31/2017
Eroton Exploration & Production Company Limited,Private,RC1137060,Oil & Gas,"Oil, Gas, Condensates",,,43890437.26,Nigeria,NGA,2017,1/1/2017,12/31/2017
Excel Exploration & Production Company Limited,Private,RC408410,Oil & Gas,"Oil, Gas, Condensates",,,307854.34,Nigeria,NGA,2017,1/1/2017,12/31/2017
Famfa Oil Limited,Private,RC172534,Oil & Gas,"Oil, Gas, Condensates",,,350062625.48,Nigeria,NGA,2017,1/1/2017,12/31/2017
First Hydrocarbon Nigeria (FHN),Private,RC916658,Oil & Gas,"Oil, Gas, Condensates",,,6293780.88,Nigeria,NGA,2017,1/1/2017,12/31/2017
Fransisca Muinat Ltd,Private,Not Available,Mining,"Granite, Stone Dust",Non-quoted,,18823.03,Nigeria,NGA,2017,1/1/2017,12/31/2017
Frontier Oil Limited,Private,RC411784,Oil & Gas,"Oil, Gas, Condensates",,,1325814.88,Nigeria,NGA,2017,1/1/2017,12/31/2017
Future Moving Mineral Ltd,Private,RC1233326,Mining,Zinc ore,Non-quoted,,15243.0,Nigeria,NGA,2017,1/1/2017,12/31/2017
Georgio Rock Ltd,Private,RC456171,Mining,"Granite, Stone Dust",Non-quoted,,69816.71,Nigeria,NGA,2017,1/1/2017,12/31/2017
Green Energy International Limited (GEIL),Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,3446108.68,Nigeria,NGA,2017,1/1/2017,12/31/2017
Inorganic Earth Resource,Private,RC757746,Mining,"Granite, Stone Dust",Non-quoted,,29644.91,Nigeria,NGA,2017,1/1/2017,12/31/2017
Jinziang Quarry Co. Ltd,Private,RC1143506,Mining,Granite,Non-quoted,,39942.34,Nigeria,NGA,2017,1/1/2017,12/31/2017
Julius Berger,Private,RC6852,Mining,"Granite, Stone Dust, Laterite",Quoted,http://www.nse.com.ng/,8809653.17,Nigeria,NGA,2017,1/1/2017,12/31/2017
Kenyang Mining Co Ltd,Private,RC23401,Mining,"Columbite concentrate, Zircon",Non-quoted,,15082.82,Nigeria,NGA,2017,1/1/2017,12/31/2017
Kopek Contruction Nig Ltd,Private,RC116657,Mining,Granite,Non-quoted,,453520.81,Nigeria,NGA,2017,1/1/2017,12/31/2017
Kunlun Nigeria Limited,Private,Not Available,Mining,"Granite, Stone Dust",Non-quoted,,20176.61,Nigeria,NGA,2017,1/1/2017,12/31/2017
LAFARGE,Private,RC1858,Mining,"Limestone, Coal, Shale, Gypsum, Marl",Non-quoted,,40914199.36,Nigeria,NGA,2017,1/1/2017,12/31/2017
Lake Petroleum Ltd,Private,Not Available,Mining,Sand,Non-quoted,,19122.33,Nigeria,NGA,2017,1/1/2017,12/31/2017
Levant Construction Company Ltd.,Private,RC160415,Mining,"Granite, Stone Dust,",Non-quoted,,145141.41,Nigeria,NGA,2017,1/1/2017,12/31/2017
Luxeon Mining Company Ltd.,Private,Not Available,Mining,Manganese,Non-quoted,,9985.27,Nigeria,NGA,2017,1/1/2017,12/31/2017
MARK-SINO,Private,RC1197514,Mining,Granite,Non-quoted,,34380.2,Nigeria,NGA,2017,1/1/2017,12/31/2017
Madodel Engineering Contr. Limited,Private,Not Available,Mining,Sand,Non-quoted,,11955.49,Nigeria,NGA,2017,1/1/2017,12/31/2017
Mercury Mining & Invest. Ltd.,Private,RC1139385,Mining,Granite,Non-quoted,,42210.77,Nigeria,NGA,2017,1/1/2017,12/31/2017
Midwestern Oil and Gas Company Limited,Private,RC370639,Oil & Gas,"Oil, Gas, Condensates",,,20781034.28,Nigeria,NGA,2017,1/1/2017,12/31/2017
Mobil Producing Nigeria Unlimited (MPNU),Private,RC6284,Oil & Gas,"Oil, Gas, Condensates",,,1316330749.7,Nigeria,NGA,2017,1/1/2017,12/31/2017
Moni Pulo Limited,Private,RC183333,Oil & Gas,"Oil, Gas, Condensates",,,13879003.92,Nigeria,NGA,2017,1/1/2017,12/31/2017
Mother Cat Limited,Private,RC200381,Mining,"Granite, Stone Dust, Laterite, Sand",Non-quoted,,429304.14,Nigeria,NGA,2017,1/1/2017,12/31/2017
ND Western Limited,Private,RC948892,Oil & Gas,"Oil, Gas, Condensates",,,4168215.52,Nigeria,NGA,2017,1/1/2017,12/31/2017
Neconde Energy Limited,Private,RC20841,Oil & Gas,"Oil, Gas, Condensates",,,1866303.61,Nigeria,NGA,2017,1/1/2017,12/31/2017
Network Exploration & Production Limited,Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,1116275.02,Nigeria,NGA,2017,1/1/2017,12/31/2017
Newcross Exploration and Production Limited,Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,5977957.23,Nigeria,NGA,2017,1/1/2017,12/31/2017
Newcross Petroleum Limited,Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,2398189.57,Nigeria,NGA,2017,1/1/2017,12/31/2017
Niger Delta Petroleum Resources Limited (NDPR),Private,RC 256022,Oil & Gas,"Oil, Gas, Condensates",,,6111581.3,Nigeria,NGA,2017,1/1/2017,12/31/2017
Nigeria Agip Oil Company Limited (NAOC),Private,RC2974,Oil & Gas,"Oil, Gas, Condensates",,,255817947.26,Nigeria,NGA,2017,1/1/2017,12/31/2017
Nigeria National Petroleum Corporation,State-owned enterprises & public corporations,Not available,Oil & Gas,"Oil, Gas, Condensates",,,10188981458.27,Nigeria,NGA,2017,1/1/2017,12/31/2017
Nigeria Petroleum Development Company Limited (NPDC),Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,804301066.86,Nigeria,NGA,2017,1/1/2017,12/31/2017
Nigerian Agip Exploration Limited (NAE),Private,RC299647,Oil & Gas,"Oil, Gas, Condensates",,,18803435.5,Nigeria,NGA,2017,1/1/2017,12/31/2017
OFL Marble & Granite Ltd,Private,RC1236726,Mining,Granite block,Non-quoted,,27331.25,Nigeria,NGA,2017,1/1/2017,12/31/2017
Oando Oil Limited,Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,102833409.4,Nigeria,NGA,2017,1/1/2017,12/31/2017
Oando Production Development Company Limited,Private,RC 427325,Oil & Gas,"Oil, Gas, Condensates",,,,Nigeria,NGA,2017,1/1/2017,12/31/2017
Oando Qua Ibo Limited,Private,RC6474,Oil & Gas,"Oil, Gas, Condensates",,,,Nigeria,NGA,2017,1/1/2017,12/31/2017
Oriental Energy Resources Limited,Private,RC153400,Oil & Gas,"Oil, Gas, Condensates",,,44547442.21,Nigeria,NGA,2017,1/1/2017,12/31/2017
P.W Nig Ltd,Private,RC14053,Mining,"Granite, Laterite",Non-quoted,,130620.5,Nigeria,NGA,2017,1/1/2017,12/31/2017
Panocean Oil Nigeria Limited,Private,RC 6823,Oil & Gas,"Oil, Gas, Condensates",,,13903.87,Nigeria,NGA,2017,1/1/2017,12/31/2017
Petra Quarries Ltd,Private,RC744300,Mining,"Granite, Stone Dust",Non-quoted,,58598.42,Nigeria,NGA,2017,1/1/2017,12/31/2017
Petroleo Brasileiro Nigeria Limited (PETROBRAS),Private,RC322270,Oil & Gas,"Oil, Gas, Condensates",,,150572657.0,Nigeria,NGA,2017,1/1/2017,12/31/2017
Pillar Oil Limited,Private,RC316743,Oil & Gas,"Oil, Gas, Condensates",,,6828202.93,Nigeria,NGA,2017,1/1/2017,12/31/2017
Pioneer Sinochino Inv. Ventures,Private,RC1005977,Mining,Granite,Non-quoted,,19194.89,Nigeria,NGA,2017,1/1/2017,12/31/2017
Platform Petroleum Limited,Private,Not available,Oil & Gas,"Oil, Gas, Condensates",,,2739190.13,Nigeria,NGA,2017,1/1/2017,12/31/2017
Platinum Asphalt and Crushing Company Limited,Private,RC1113920,Mining,"Granite, Stone Dust",Non-quoted,,65068.3,Nigeria,NGA,2017,1/1/2017,12/31/2017
Purechem Industries Limited,Private,RC115657,Mining,"Limestone, Clay, Laterite",Non-quoted,,941097.75,Nigeria,NGA,2017,1/1/2017,12/31/2017
RATCON Construction Co. Ltd,Private,RC152405,Mining,"Granite, Stone Dust",Non-quoted,,13867126.73,Nigeria,NGA,2017,1/1/2017,12/31/2017
Reynolds Construction Company Ltd,Private,RC6541,Mining,"Granite, Stone Dust,Laterite, Sand",Non-quoted,,953191.24,Nigeria,NGA,2017,1/1/2017,12/31/2017
SATURN,Private,RC1217602,Mining,Granite,Non-quoted,,42446.98,Nigeria,NGA,2017,1/1/2017,12/31/2017
SODEX Mines Ltd,Private,RC944493,Mining,"Columbite concentrate, Tin ore, Coltan",Non-quoted,,75473.11,Nigeria,NGA,2017,1/1/2017,12/31/2017
Seplat Petroleum Development Company,Private,RC824838,Oil & Gas,"Oil, Gas, Condensates",,,47582297.87,Nigeria,NGA,2017,1/1/2017,12/31/2017
Setraco Nig. Limited,Private,RC22039,Mining,"Granite, Stone Dust",Non-quoted,,1270056.19,Nigeria,NGA,2017,1/1/2017,12/31/2017
Shell Nigeria Exploration Production Company Limited (SNEPCO),Private,RC216656,Oil & Gas,"Oil, Gas, Condensates",,,1339477119.61,Nigeria,NGA,2017,1/1/2017,12/31/2017
Shell Petroleum Development Company of Nigeria (SPDC),Private,RC892,Oil & Gas,"Oil, Gas, Condensates",,,691640001.22,Nigeria,NGA,2017,1/1/2017,12/31/2017
Shoreline Natural Resources Limited,Private,RC927144,Oil & Gas,"Oil, Gas, Condensates",,,14587743.97,Nigeria,NGA,2017,1/1/2017,12/31/2017
Sino Minmetals Company Limited,Private,RC1207782,Mining,Manganese,Non-quoted,,34679.76,Nigeria,NGA,2017,1/1/2017,12/31/2017
South Atlantic Petroleum Limited (SAPETRO),Private,RC284117,Oil & Gas,"Oil, Gas, Condensates",,,2517953.09,Nigeria,NGA,2017,1/1/2017,12/31/2017
Star Deep Water Petroleum Limited,Private,RC299998,Oil & Gas,"Oil, Gas, Condensates",,,575089718.25,Nigeria,NGA,2017,1/1/2017,12/31/2017
Sterling Oil Exploration & Energy Production Company Limited (SEEPCO),Private,RC683377,Oil & Gas,"Oil, Gas, Condensates",,,199080519.09,Nigeria,NGA,2017,1/1/2017,12/31/2017
TRIACTA Nig.,Private,RC108553,Mining,"Granite, Stone Dust, Laterite",Non-quoted,,296184.42,Nigeria,NGA,2017,1/1/2017,12/31/2017
Tongyi Allied Mineral Ltd,Private,RC946746,Mining,"Lead concentrate,",Non-quoted,,75438.35,Nigeria,NGA,2017,1/1/2017,12/31/2017
Tongyi Global Resources Ltd,Private,RC1267071,Mining,"Zinc ore, Zircon",Non-quoted,,10838.16,Nigeria,NGA,2017,1/1/2017,12/31/2017
Total Exploration & Production Nigeria Limited (TEPNG),Private,RC321517,Oil & Gas,"Oil, Gas, Condensates",,,568383172.82,Nigeria,NGA,2017,1/1/2017,12/31/2017
Total Upstream Nigeria Limited (TUPNI),Private,RC321517,Oil & Gas,"Oil, Gas, Condensates",,,239308812.01,Nigeria,NGA,2017,1/1/2017,12/31/2017
Universal Energy Resources Limited (UERL),Private,RC429120,Oil & Gas,"Oil, Gas, Condensates",,,1180763.53,Nigeria,NGA,2017,1/1/2017,12/31/2017
Venus Mining,Private,RC867831,Mining,"Granite, Stone Dust,",Non-quoted,,33295.71,Nigeria,NGA,2017,1/1/2017,12/31/2017
WODA Mountain Investment Ltd.,Private,RC2333646,Mining,Granite,Non-quoted,,76919.16,Nigeria,NGA,2017,1/1/2017,12/31/2017
Waltersmith Petroman Oil Limited,Private,RC302804,Oil & Gas,"Oil, Gas, Condensates",,,3158837.93,Nigeria,NGA,2017,1/1/2017,12/31/2017
Washignton Farms,Private,Not Available,Mining,Gold,Non-quoted,,43234.23,Nigeria,NGA,2017,1/1/2017,12/31/2017
West African Mineral Trading,Private,RC1220,Mining,"Tin ore, Coltan",Non-quoted,,15709.38,Nigeria,NGA,2017,1/1/2017,12/31/2017
Yiter Quarry,Private,Not Available,Mining,Granite,Non-quoted,,12337.02,Nigeria,NGA,2017,1/1/2017,12/31/2017
Z&Y Investment Company,Private,RC1241290,Mining,Granite,Non-quoted,,36705.43,Nigeria,NGA,2017,1/1/2017,12/31/2017
ZHONG TAI Mining (Nig.) Limited,Private,RC1231325,Mining,"Granite, Stone Dust",Non-quoted,,30099.17,Nigeria,NGA,2017,1/1/2017,12/31/2017
ZHONG XING Mining Investment Ltd,Private,RC1215563,Mining,"Granite, Stone Dust",Non-quoted,,38591.26,Nigeria,NGA,2017,1/1/2017,12/31/2017
ZUMA 828,Private,RC864248,Mining,Coal,Non-quoted,,361379.37,Nigeria,NGA,2017,1/1/2017,12/31/2017
Zeberced Limited,Private,RC699920,Mining,"Granite, Stone Dust,",Non-quoted,,330483.0,Nigeria,NGA,2017,1/1/2017,12/31/2017
