Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
BISSA GOLD SA,Private,00030276N,Mining,Or,https://www.nordgold.com/operations/production/bissa/,,19629412223.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
BURKINA MINING COMPANY SA (BMC),Private,00006204X,Mining,Or,Indisponible,,5752402222.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
ESSAKANE SA,Private,00016079H,Mining,Or,https://www.iamgold.com/English/home/default.aspx,,22614080689.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
HOUNDE EXPLORATION BF SARL,Private,00064526S,Mining,Or,https://www.endeavourmining.com/our-portfolio/hounde-project/default.aspx,,7879789.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
HOUNDE GOLD OPERATION SA,Private,00064526S,Mining,Or,Indisponible,,39636048842.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
NANTOU MINING BURKINA FASO SA,Private,00010790T,Mining,Zinc,https://www.zonebourse.com/cours/action/TREVALI-MINING-CORPORATIO-6714470/societe/,,7485118154.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
NETIANA MINING COMPANY (NMC),Private,00084771R,Mining,Or,https://avesoro.com/corporate/structure/,,860930289.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
RIVERSTONE KARMA SA,Private,00037904A,Mining,Or,Indisponible,,5766658748.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
ROXGOLD BURKINA FASO SARL,Private,00065225 B,Mining,Or,https://www.roxgold.com/home/default.aspx,,1090959264.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
ROXGOLD SANU SA,Private,00060700T,Mining,Or,https://www.roxgold.com/home/default.aspx,,1276787287.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
SEMAFO BOUNGOU SA,Private,00079626A,Mining,Or,https://www.semafo.com/home/default.aspx,,12821599809.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
SEMAFO BURKINA FASO SA,Private,00009763S,Mining,Or,https://www.semafo.com/home/default.aspx,,3897429995.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
SOMITA SA,Private,00007047V,Mining,Or,Indisponible,,6865412988.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
Société d'Exploitation des Phosphates du Burkina (SEPB),State-owned enterprises & public corporations,00143751E,Mining,Phosphate,http://sepb.gov.bf/,,,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
Société des Mines de Sanbrado,Private,00082751 B,Mining,Or,https://www.westafricanresources.com/,,2416626244.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
WAHGNION GOLD OPERATIONS SA,Private,00055782Y,Mining,Or,https://www.zonebourse.com/cours/action/TERANGA-GOLD-CORPORATION-6864864/societe/,,5773490104.0,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
