Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Amoco Trinidad Gas BVTrinidad Branch,Private,000115341-9,Oil & Gas,"Oil, Gas",,,30113283.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BG Central Block Limited,Private,000121807-9,Oil & Gas,"Oil, Gas",Yes,,34455142.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BG International Limited,Private,000118097-4,Oil & Gas,"Oil, Gas",Yes,Yes,31446308.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Biliton Petroleum (Block 23 B) Limited,Private,100039974-3,Oil & Gas,"Oil, Gas",No,,23723004.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad Block 28) Limited,Private,100047864-5,Oil & Gas,"Oil, Gas",,,16706953.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad Block 29) Limited,Private,100047154-8,Oil & Gas,"Oil, Gas",,,9875682.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad Block 5) Limited,Private,100047966-7,Oil & Gas,"Oil, Gas",No,,10326917.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad Block 6) Limited,Private,100043183-7,Oil & Gas,"Oil, Gas",No,,9854044.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad-2c) Limited,Private,117683-6,Oil & Gas,"Oil, Gas",No,,281093538.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton (Trinidad-3A) Limited,Private,122369-5,Oil & Gas,"Oil, Gas",No,,7146808.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton Petroleum (Block 23A) Limited,Private,100041988-5,Oil & Gas,"Oil, Gas",No,,18713514.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton Petroleum (Trinidad Block 14) Limited,Private,100045795-1,Oil & Gas,"Oil, Gas",No,,10415384.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton Petroleum (Trinidad Block 3) Limited,Private,100040632-9,Oil & Gas,"Oil, Gas",,,9768359.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BHP Billiton Petroleum (Trinidad Block 7) Limited,Private,100052014-2,Oil & Gas,"Oil, Gas",No,,9305029.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BP Exploration Operating Co Ltd Trinidad Branch,Private,100039340-4,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BP Trinidad Processing Limited,Private,000128514-1,Oil & Gas,"Oil, Gas",,,30815896.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
BP Trinidad and Tobago LLC Trinidad Branch,Private,000102561-5,Oil & Gas,"Oil, Gas",,Yes,785679084.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Centrica (Horne & Wren) (BLK1a),Private,100004151-5,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Centrica North Sea Gas Ltd - (BLK 1B),Private,100005727-1,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Centrica North Sea Oil Ltd (NCMA4),Private,100027000-1,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Centrica Resources Ltd (BLK22),Private,100006133-9,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
De Novo Block 1A Limited,Private,100019007-1,Oil & Gas,"Oil, Gas",,Yes,7863864.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
De Novo Block 1B Limited,Private,100019007-2,Oil & Gas,"Oil, Gas",,Yes,10915418.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
EOG Resources Trindad Limited,Private,112379-5,Oil & Gas,"Oil, Gas",Yes,Yes,312669569.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
EOG Resources Trinidad - U(A) Block Limited,Private,115200-9,Oil & Gas,"Oil, Gas",Yes,Yes,151224752.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
EOG Resources Trinidad 4(a) Unlimited,Private,124867-0,Oil & Gas,"Oil, Gas",Yes,Yes,480608929.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
EOG Resources Trinidad U(B) Block Unlimited,Private,122055-9,Oil & Gas,"Oil, Gas",Yes,Yes,24660925.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Hermitage Limestone Limited,Private,000118944-1,Mining,,,,269111.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Lake Asphalt of Trinidad and Tobago,State-owned enterprises & public corporations,000104806-1,Mining,,,,1494283.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Lease Operators Ltd,Private,170005-3,Oil & Gas,"Oil, Gas",No,Yes,4888253.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
NGC E&P Investments (Netherlands) B.V.,State-owned enterprises & public corporations,115137-2,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
NGC Pipeline Company Limited,State-owned enterprises & public corporations,000119991-0,Oil & Gas,"Oil, Gas",,Yes,93401037.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
National Quarries Company Limited,State-owned enterprises & public corporations,000104756-7,Mining,,,,841674.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Oilbelt Services Ltd,Private,170010-5,Oil & Gas,"Oil, Gas",,,15941246.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Perenco Trinidad and Tobago Limited,Private,000128062-5,Oil & Gas,"Oil, Gas",,,355437287.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Petroleum Company of Trinidad and Tobago Ltd.,State-owned enterprises & public corporations,000112991-9,Oil & Gas,"Oil, Gas",,Yes,399317932.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Point Fortin LNG Exports Limited,Private,000121621-7,Oil & Gas,"Oil, Gas",,,14483609.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Primera Oil and Gas Ltd,Private,000170013-4,Oil & Gas,"Oil, Gas",,,1316559.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Repsol Angostura Limited,Private,100040582-6,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Shell Trinidad 5(a) Limited,Private,000128330-5,Oil & Gas,"Oil, Gas",Yes,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Shell Trinidad Block E Limited,Private,100001211-7,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Shell Trinidad and Tobago Limited,Private,000112940-1,Oil & Gas,"Oil, Gas",Yes,Yes,355988806.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Shell Trinidad and Tobago Resources SRL,Private,000100429-6,Oil & Gas,"Oil, Gas",,,,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
The National Gas Company of Trinidad and Tobago,State-owned enterprises & public corporations,000103389-8,Oil & Gas,"Oil, Gas",,Yes,2212350983.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Touchstone Exploration (Trinidad) Ltd,Private,000170015-0,Oil & Gas,"Oil, Gas",Yes,,455310.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Trinidad and Tobago LNG Limited,State-owned enterprises & public corporations,000123057-8,Oil & Gas,"Oil, Gas",,Yes,81694779.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Trinidad and Tobago Marine Petroleum Company Limited,Private,000111061-4,Oil & Gas,"Oil, Gas",,,206978.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Trinity Exploration and Production (Galeota) Limited,Private,10005602-2,Oil & Gas,"Oil, Gas",,,26453929.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
Trinity Exploration and Production (Trinidad and Tobago) Ltd,Private,100046616-1,Oil & Gas,"Oil, Gas",,,8036.0,Trinidad and Tobago,TTO,2017,2016-10-01,2017-09-30
