Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
11 Heronjte Bater,Private,K28310906F,Mining,Chromium,,,13751985.0,Albania,ALB,2018,2018-01-01,2018-12-31
3A-160 sh.p.k,Private,L61523043R,Mining,Chromium,,,11302558.0,Albania,ALB,2018,2018-01-01,2018-12-31
ALBMINE & CHROME,Private,L52228034M,Mining,Chromium,,,51262605.0,Albania,ALB,2018,2018-01-01,2018-12-31
ASAB,Private,L21317019E,Mining,Other,,,98356723.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ag-Invest,Private,J72015001L,Mining,Limestone,,,408534.0,Albania,ALB,2018,2018-01-01,2018-12-31
Agbes Construksion,Private,K32807432W,Mining,Limestone,,,125596722.0,Albania,ALB,2018,2018-01-01,2018-12-31
Aggregated,Private,<Use Legal Entity Identifier if available>,Mining,,,,39681505.0,Albania,ALB,2018,2018-01-01,2018-12-31
Al-Gem sh.a,Private,L11401018K,Mining,Limestone,,,4478307.0,Albania,ALB,2018,2018-01-01,2018-12-31
Alb - Canaj,Private,K07729901W,Mining,Chromium,,,73309813.0,Albania,ALB,2018,2018-01-01,2018-12-31
Alb Ieaa Internacional,Private,J86906408N,Mining,Not Reported,,,69397954.0,Albania,ALB,2018,2018-01-01,2018-12-31
Alb-Energy shpk,Private,L51503039D,Other,Electric Energy,,,194854567.0,Albania,ALB,2018,2018-01-01,2018-12-31
Albanisa Krypi,Private,J96829413B,Mining,Chromium,,,11855139.0,Albania,ALB,2018,2018-01-01,2018-12-31
Albchrome,Private,K11613001M,Mining,Chromium,,,789411781.0,Albania,ALB,2018,2018-01-01,2018-12-31
Albpetrol Sh.a.,State-owned enterprises & public corporations,J82916500U,Oil & Gas,"Oil, Gas, Condensates",,,2043589088.0,Albania,ALB,2018,2018-01-01,2018-12-31
Allkurti,Private,L01614001R,Mining,Not Reported,,,7757970.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ana 2013,Private,L37009201B,Mining,"Limestone, Marble",,,11968942.0,Albania,ALB,2018,2018-01-01,2018-12-31
Anio Oil&Gas sha (ish Trans Atlantik Albania Ltd (ishStream Oil & Gas),Private,L42223008U,Oil & Gas,"Oil, Gas, Condensates",,,40837161.0,Albania,ALB,2018,2018-01-01,2018-12-31
Antea Cement Sh.a,Private,K61914005R,Mining,"Limestone, Clay",,,389835284.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ardas,Private,K86407401R,Mining,Chromium,,,71320240.0,Albania,ALB,2018,2018-01-01,2018-12-31
Aris,Private,K97114401A,Mining,Chromium,,,26126800.0,Albania,ALB,2018,2018-01-01,2018-12-31
B & B Stone,Private,K73627001A,Mining,Sandstone,,,5156185.0,Albania,ALB,2018,2018-01-01,2018-12-31
B&AD Construction sh.p.k,Private,L36506201A,Mining,Bituminous mixtures,,,1186213.0,Albania,ALB,2018,2018-01-01,2018-12-31
BEAT GENERATION SHPK,Private,L42423012I,Mining,Bituminous mixtures,,,582460.0,Albania,ALB,2018,2018-01-01,2018-12-31
Babasi - 2,Private,K04226216O,Mining,Chromium,,,32932225.0,Albania,ALB,2018,2018-01-01,2018-12-31
Babasi COO shpk,Private,J74517209B,Mining,"Limestone, Marble",,,20934659.0,Albania,ALB,2018,2018-01-01,2018-12-31
Balkan Green Energy sh.p.k( ish ESEGEI),Private,K71624026M,Other,Electric Energy,,,111304779.0,Albania,ALB,2018,2018-01-01,2018-12-31
Bankers Petroleum Albania Ltd.,Private,K43128401L,Oil & Gas,"Oil, Gas, Condensates",,,4870372425.07,Albania,ALB,2018,2018-01-01,2018-12-31
Beralb sha,Private,K12107002A,Mining,Copper,,,28490151.0,Albania,ALB,2018,2018-01-01,2018-12-31
Bledi,Private,K36811904G,Mining,Chromium,,,4672323.0,Albania,ALB,2018,2018-01-01,2018-12-31
Blerimi Kosturr 2010,Private,L07525201B,Mining,Chromium,,,6045356.0,Albania,ALB,2018,2018-01-01,2018-12-31
Braiden,Private,L67421401T,Mining,Chromium,,,26305222.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ceruja,Private,K48429906N,Mining,Chromium,,,7868883.0,Albania,ALB,2018,2018-01-01,2018-12-31
Comercir,Private,K36805204D,Mining,Bituminous mixtures,,,3650832.0,Albania,ALB,2018,2018-01-01,2018-12-31
D & A Sh.P.K,Private,K11829502V,Mining,Bituminous mixtures,,,9581201.0,Albania,ALB,2018,2018-01-01,2018-12-31
DEVOLL HYDROPOWER,Private,K82418002C,Other,"Electric Energy, Limestone",,,254565805.0,Albania,ALB,2018,2018-01-01,2018-12-31
DITEKO sh.p.k,Private,K92108022E,Other,Electric Energz,,,133586709.0,Albania,ALB,2018,2018-01-01,2018-12-31
Delvina Gas Company LTD,Private,L61416039U,Oil & Gas,"Oil, Gas, Condensates",,,560127.0,Albania,ALB,2018,2018-01-01,2018-12-31
Dema Patin,Private,K87530903A,Mining,Chromium,,,15174242.0,Albania,ALB,2018,2018-01-01,2018-12-31
Dervishi shpk,Private,J96829420H,Mining,Chromium,,,12788531.0,Albania,ALB,2018,2018-01-01,2018-12-31
Dialba,Private,J96829414J,Mining,Chromium,,,15371941.0,Albania,ALB,2018,2018-01-01,2018-12-31
EGI-K SHPK,Private,K77424401L,Mining,Chromium,,,92510361.0,Albania,ALB,2018,2018-01-01,2018-12-31
ENERGJI ASHTA,Private,K82417005V,Other,Electric Energy,,,501433658.0,Albania,ALB,2018,2018-01-01,2018-12-31
Energal shpk,Private,L57703201R,Other,Electric Energy,,,62100442.0,Albania,ALB,2018,2018-01-01,2018-12-31
Erli-D SHPK,Private,L07324401C,Mining,Chromium,,,14751883.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ervini shpk,Private,K26513467T,Mining,Chromium,,,,Albania,ALB,2018,2018-01-01,2018-12-31
"Euron Energy"" shpk",Private,L57703202C,Other,Electric Energy,,,142321723.0,Albania,ALB,2018,2018-01-01,2018-12-31
F.Kruja CEMENT FACTORY,Private,K04226208A,Mining,"Limestone, Clay",,,46575089.0,Albania,ALB,2018,2018-01-01,2018-12-31
Fabrika e Pasurimit te Kromir Bulqize,Private,K06626418M,Mining,Chromium,,,27452013.0,Albania,ALB,2018,2018-01-01,2018-12-31
Favina,Private,J64104078V,Mining,Limestone,,,20822883.0,Albania,ALB,2018,2018-01-01,2018-12-31
Gega - G,Private,K27713604T,Mining,Limestone,,,9764162.0,Albania,ALB,2018,2018-01-01,2018-12-31
Gerda - 07 sh.p.k,Private,K77315401J,Mining,Chromium,,,4211889.0,Albania,ALB,2018,2018-01-01,2018-12-31
Geri's 2002,Private,K47220407H,Mining,Chromium,,,9002374.0,Albania,ALB,2018,2018-01-01,2018-12-31
Gjoni Shpk,Private,K06626412K,Mining,Chromium,,,7676208.0,Albania,ALB,2018,2018-01-01,2018-12-31
Global Interprise Group shpk,Private,K87515901A,Mining,Chromium,,,38075452.0,Albania,ALB,2018,2018-01-01,2018-12-31
HEC Lanabregas,Private,L41918001E,Other,Electric Energy,,,49185677.0,Albania,ALB,2018,2018-01-01,2018-12-31
Herbi,Private,J98021906L,Mining,Chromium,,,49116646.0,Albania,ALB,2018,2018-01-01,2018-12-31
Igli - 07,Private,K88812401M,Mining,Not Reported,,,3992207.0,Albania,ALB,2018,2018-01-01,2018-12-31
Illyria Minerals Industri sh.p.k,Private,L01629005J,Mining,Chromium,,,59888235.0,Albania,ALB,2018,2018-01-01,2018-12-31
Isaku,Private,J96829402J,Mining,Chromium,,,276528.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ivno 1100,Private,K47220405O,Mining,Chromium,,,3676401.0,Albania,ALB,2018,2018-01-01,2018-12-31
Jaho-Mat,Private,K07729917I,Mining,Chromium,,,13157335.0,Albania,ALB,2018,2018-01-01,2018-12-31
K-12 (Red mines),Private,K62418008C,Mining,Nickel Alloy,,,924039.0,Albania,ALB,2018,2018-01-01,2018-12-31
K.I.D -ALB shpk,Private,K52128506K,Mining,Clay,,,50588776.0,Albania,ALB,2018,2018-01-01,2018-12-31
KESH sh.a.,State-owned enterprises & public corporations,J61817005F,Other,Electric Energy,,,4999596250.0,Albania,ALB,2018,2018-01-01,2018-12-31
KLERVIBRIS,Private,K86328401E,Mining,Chromium,,,25904998.0,Albania,ALB,2018,2018-01-01,2018-12-31
KLISAL sh.p.k,Private,L23409002A,Mining,Limestone,,,4571083.0,Albania,ALB,2018,2018-01-01,2018-12-31
Kaprolla & Kompani,Private,L06817401D,Mining,Chromium,,,56242703.0,Albania,ALB,2018,2018-01-01,2018-12-31
Kegli-Duri sh.p.k,Private,K94016202U,Mining,Not Reported,,,7819180.0,Albania,ALB,2018,2018-01-01,2018-12-31
Kevger sh.p.k,Private,L06410401C,Mining,Chromium,,,36681165.0,Albania,ALB,2018,2018-01-01,2018-12-31
Klevi 10 Sh.p.k,Private,L01818011E,Mining,Not Reported,,,29241146.0,Albania,ALB,2018,2018-01-01,2018-12-31
Klosi,Private,J98021907T,Mining,Chromium,,,52626356.0,Albania,ALB,2018,2018-01-01,2018-12-31
Koka,Private,K06626403L,Mining,Chromium,,,33936006.0,Albania,ALB,2018,2018-01-01,2018-12-31
Koldashi Chrome Minerals sh.p.k,Private,L08412202M,Mining,Chromium,,,7445843.0,Albania,ALB,2018,2018-01-01,2018-12-31
Krasta,Private,K26513465D,Mining,Chromium,,,4756125.0,Albania,ALB,2018,2018-01-01,2018-12-31
Kuarci Blace,Private,K24207608A,Mining,Chromium,,,16974576.0,Albania,ALB,2018,2018-01-01,2018-12-31
Kurum International sh.a,Private,K02727230T,Other,Electric Energy,,,140469116.0,Albania,ALB,2018,2018-01-01,2018-12-31
Lim - Em,Private,K22218005O,Mining,Limestone,,,33965024.0,Albania,ALB,2018,2018-01-01,2018-12-31
Makaresh sh.p.k,Private,K24725213C,Mining,Not Reported,,,22913489.0,Albania,ALB,2018,2018-01-01,2018-12-31
Mara 2011,Private,L18516901B,Mining,Chromium,,,20164108.0,Albania,ALB,2018,2018-01-01,2018-12-31
Milenium,Private,K04005052C,Mining,Limestone,,,13914020.0,Albania,ALB,2018,2018-01-01,2018-12-31
Mineral Bitumen,Private,K87021202E,Mining,Bituminous mixtures,,,19022680.0,Albania,ALB,2018,2018-01-01,2018-12-31
Miniera e Kromit Katjel,Private,K67812601U,Mining,Chromium,,,21761970.0,Albania,ALB,2018,2018-01-01,2018-12-31
Mining Ferro Nikel,Private,L31929015F,Mining,Nickel Alloy,,,5418562.0,Albania,ALB,2018,2018-01-01,2018-12-31
Neli Sh.P.K,Private,J68103906N,Mining,Chromium,,,12068660.0,Albania,ALB,2018,2018-01-01,2018-12-31
Pakti,Private,L26912401G,Mining,Chromium,,,19944957.0,Albania,ALB,2018,2018-01-01,2018-12-31
Pietra Nesli shpk,Private,K53129001Q,Mining,Sandstone,,,3339971.0,Albania,ALB,2018,2018-01-01,2018-12-31
Platinium Alb,Private,K91624006A,Mining,Nickel Alloy,,,2347095.0,Albania,ALB,2018,2018-01-01,2018-12-31
Priska sh.p.k,Private,J64416207W,Mining,Not Reported,,,14719840.0,Albania,ALB,2018,2018-01-01,2018-12-31
Qato - 01,Private,K69209401C,Mining,Not Reported,,,2473427.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ra-Krom Tirana,Private,K88016902A,Mining,Chromium,,,11619465.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ral,Private,J96829416C,Mining,Chromium,,,6400982.0,Albania,ALB,2018,2018-01-01,2018-12-31
STONE PRODUCTION. SHPK,Private,K41313033U,Mining,"Limestone, Marble",,,24536383.0,Albania,ALB,2018,2018-01-01,2018-12-31
Salillari,Private,J62903125G,Mining,Limestone,,,219245678.0,Albania,ALB,2018,2018-01-01,2018-12-31
San Leone Energy Plc.,Private,K81421014P,Oil & Gas,"Oil, Gas, Condensates",,,5748781.0,Albania,ALB,2018,2018-01-01,2018-12-31
Santara shpk,Private,J64102248C,Mining,Not Reported,,,69993190.0,Albania,ALB,2018,2018-01-01,2018-12-31
Selenice Bitumi,Private,K16815202M,Mining,Bituminous mixtures,,,30613386.0,Albania,ALB,2018,2018-01-01,2018-12-31
Shell Upstream Albania B.V,Private,L21807009I,Oil & Gas,"Oil, Gas, Condensates",,,513002623.38,Albania,ALB,2018,2018-01-01,2018-12-31
Sherwood International Petroleum Ltd,Private,L01607016G,Oil & Gas,"Oil, Gas, Condensates",,,34085602.69,Albania,ALB,2018,2018-01-01,2018-12-31
Shkembi,Private,K26513471B,Mining,Chromium,,,13386405.0,Albania,ALB,2018,2018-01-01,2018-12-31
Shpiragu,Private,J72603135F,Mining,Limestone,,,10427211.0,Albania,ALB,2018,2018-01-01,2018-12-31
Shpresa - AL,Private,K31321021N,Mining,Limestone,,,70188668.0,Albania,ALB,2018,2018-01-01,2018-12-31
Sokolaj sh.p.k,Private,K64312403D,Mining,Chromium,,,2703257.0,Albania,ALB,2018,2018-01-01,2018-12-31
TRANSOIL GROUP AG (IEC Visoka Shp),Private,L11725004I,Oil & Gas,"Oil, Gas, Condensates",,,269561210.51,Albania,ALB,2018,2018-01-01,2018-12-31
TUR-ALB-KROM sh.p.k,Private,K81819509L,Mining,Chromium,,,6940242.0,Albania,ALB,2018,2018-01-01,2018-12-31
Tadri sh.p.k,Private,J68403919H,Mining,Chromium,,,11679646.0,Albania,ALB,2018,2018-01-01,2018-12-31
Tanusha,Private,J64104103H,Mining,Limestone,,,9609569.0,Albania,ALB,2018,2018-01-01,2018-12-31
Teki sh.p.k,Private,L48312301L,Mining,Chromium,,,3863705.0,Albania,ALB,2018,2018-01-01,2018-12-31
Tete,Private,K71627041B,Mining,Copper,,,65875263.0,Albania,ALB,2018,2018-01-01,2018-12-31
Topi Eki,Private,J82916504G,Mining,Sandstone,,,5795019.0,Albania,ALB,2018,2018-01-01,2018-12-31
VEGA Sh.p.k,Private,K01524006L,Mining,Not Reported,,,97048806.0,Albania,ALB,2018,2018-01-01,2018-12-31
Valteri Grand Sh.P.K,Private,K72327010L,Mining,Chromium,,,3668832.0,Albania,ALB,2018,2018-01-01,2018-12-31
Vellezerit Hysa,Private,K12911201C,Mining,Limestone,,,72058072.0,Albania,ALB,2018,2018-01-01,2018-12-31
Vellezerit Llupo,Private,K02701009U,Mining,Limestone,,,12612796.0,Albania,ALB,2018,2018-01-01,2018-12-31
Vllaznimi Deda Imp-Exp,Private,J78716319A,Mining,Chromium,,,14639841.0,Albania,ALB,2018,2018-01-01,2018-12-31
XYZ 08 SHPK,Private,K92110004Q,Mining,Limestone,,,10265598.0,Albania,ALB,2018,2018-01-01,2018-12-31
Xhulio,Private,J74517202O,Mining,Gypsum,,,28017172.0,Albania,ALB,2018,2018-01-01,2018-12-31
Ylberi,Private,K07729908J,Mining,Chromium,,,14050384.0,Albania,ALB,2018,2018-01-01,2018-12-31
Zasha,Private,K82217010F,Mining,Chromium,,,60255105.0,Albania,ALB,2018,2018-01-01,2018-12-31
Zguri shpk,Private,K06626406M,Mining,Chromium,,,6094981.0,Albania,ALB,2018,2018-01-01,2018-12-31
“HIDROALBANIA Energji” shpk,Private,K98420202O,Other,Electric Energy,,,70556608.0,Albania,ALB,2018,2018-01-01,2018-12-31
