Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Shakhtoupravlinnia Pivdennodonbaske No 1 SE,State-owned enterprises & public corporations,34032208,Mining,Coal,,http://ugnodon1.com/wpfiles/Zvit_auditora.pdf,73846938.83,Ukraine,UKR,2018,2018-01-01,2018-12-31
Shakhtoupravlinnia Pokrovske PJSC,Private,13498562,Mining,Coal,,http://pokrovskoe.com.ua/sites/default/files/files/%D0%A0%D1%96%D1%87%D0%BD%D0%B8%D0%B9%20%D0%B7%D0%B2%D1%96%D1%82%20%D0%B7%D0%B0%202018%D1%80.pdf,1294148860.39,Ukraine,UKR,2018,2018-01-01,2018-12-31
Southern Mining Factory JSC,Private,191000,Mining,Iron ores,,http://www.ugok.com.ua/upload/iblock/a63/%D0%A0%D1%96%D1%87%D0%BD%D0%B0%20%D1%96%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D1%96%D1%8F%20%D0%B5%D0%BC%D1%96%D1%82%D0%B5%D0%BD%D1%82%D0%B0%20%D0%B7%D0%B0%202018%20%D1%80%D1%96%D0%BA.zip),2951964854.26,Ukraine,UKR,2018,2018-01-01,2018-12-31
Stryinaftogaz LLC,Private,39454684,Oil & Gas,"Oil, Gas",,https://struinaftogaz.com.ua/wpcontent/uploads/2019/04/Zvitnezalezhnogoaudytora.pdf,229191792.1,Ukraine,UKR,2018,2018-01-01,2018-12-31
Suha Balka PrJSC,Private,191329,Mining,Iron ores,,http://sukhabalka.com/files/file/korporativnyedokumenty/rchnaregulyarnanformatsyaemtenta/2019/511a6296cbe24b6abce326971868fbea.zip,409477326.79,Ukraine,UKR,2018,2018-01-01,2018-12-31
Systemoilingeneryng LLC,Private,38203132,Oil & Gas,"Oil, Gas",,https://soeukraine.com/wpcontent/uploads/zvit.html,543419128.1,Ukraine,UKR,2018,2018-01-01,2018-12-31
The foreign investment enterprise Zaporizhzhia iron ore industrial complex PrJSC,Private,191218,Mining,Iron ores,,http://www.zgrk.com.ua/content/docs/report/financial/2020/07/finansova_zvitnist_z_vysnovkom_29_05_2020.pdf,639015249.59,Ukraine,UKR,2018,2018-01-01,2018-12-31
Toretskvugillya SE,State-owned enterprises & public corporations,33839013,Mining,Coal,,,66048877.05,Ukraine,UKR,2018,2018-01-01,2018-12-31
Ukrgasvydobuvannya JSC,State-owned enterprises & public corporations,30019775,Oil & Gas,"Oil, Gas",,https://www.ugv.com.ua/page/docs?count=1,41118410085.78,Ukraine,UKR,2018,2018-01-01,2018-12-31
Ukrnafta PJSC,State-owned enterprises & public corporations,135390,Oil & Gas,"Oil, Gas",,https://www.ukrnafta.com/data/Ukrnafta%20Standalone%20FS%202018%20Ukr.pdf,15875714870.48,Ukraine,UKR,2018,2018-01-01,2018-12-31
Ukrtransgaz JSC,State-owned enterprises & public corporations,30019801,Oil & Gas,"Oil, Gas",,http://utg.ua/img/menu/company/reports/2018/auditreportUTG2018.pdf,7442384901.12,Ukraine,UKR,2018,2018-01-01,2018-12-31
Ukrtransnafta JSC,State-owned enterprises & public corporations,31570412,Oil & Gas,"Oil, Gas",,https://www.ukrtransnafta.com/wpcontent/uploads/2019/04/Ukrtransnafta_Standalone_18fsu_withsignatures__%D0%BE%D0%BA%D1%80%D0%B5%D0%BC%D0%B0.pdf,716113256.13,Ukraine,UKR,2018,2018-01-01,2018-12-31
United Mining and Chemical Company JSC,State-owned enterprises & public corporations,36716128,Mining,Titaneum ores,,ttps://umcc.com.ua/purchase/download?file=%D0%A4%D1%96%D0%BD%D0%B0%D0%BD%D1%81%D0%BE%D0%B2%D0%B0+%D0%B7%D0%B2%D1%96%D1%82%D0%BD%D1%96%D1%81%D1%82%D1%8C+%D0%90%D0%A2+%D0%9E%D0%93%D0%A5%D0%9A+%D0%B7%D0%B0+2018+%D1%80%D1%96%D0%BA.pdf,493710325.08,Ukraine,UKR,2018,2018-01-01,2018-12-31
Vuhilna Kompaniia Krasnolymanska SE,State-owned enterprises & public corporations,31599557,Mining,Coal,,https://krasnolimanskaya.com.ua/?cat=65,101321919.38,Ukraine,UKR,2018,2018-01-01,2018-12-31
Vydobuvna kompaniia Ukrnaftoburinnia PrJSC,Private,33152471,Oil & Gas,"Oil, Gas",,https://unb.ua/uploads/information_files/58file.pdf,3839214830.34,Ukraine,UKR,2018,2018-01-01,2018-12-31
Zakhidnadraservis LLC,Private,36282935,Oil & Gas,"Oil, Gas",,Not public,176908264.82,Ukraine,UKR,2018,2018-01-01,2018-12-31
