Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
North Petroleum,,Not applicable,Oil & Gas,Oil,,,1155577408.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
OMAN TRADING,,Not applicable,Oil & Gas,Oil,,,99408253.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Occidental,,Not applicable,Oil & Gas,Oil,,,36720793.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
PBF HOLDING COMPANY,,Not applicable,Oil & Gas,Oil,,,549484931.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
PETROGAL,,Not applicable,Oil & Gas,Oil,,,218321191.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
PV OIL,,Not applicable,Oil & Gas,Oil,,,91921315.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Pertamina,,Not applicable,Oil & Gas,Oil,,,194793639.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Pertamina Iraq,,Not applicable,Oil & Gas,Oil,,,43516581.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petro Diamond Company limited,,Not applicable,Oil & Gas,Oil,,,205278582.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
PetroChina Halfaya,,Not applicable,Oil & Gas,Oil,,,501578106.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
PetroChina West Qurna,,Not applicable,Oil & Gas,Oil,,,314684987.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petrobras,,Not applicable,Oil & Gas,Oil,,,223682664.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petronas,,Not applicable,Oil & Gas,Oil,,,383748726.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petronas Badra,,Not applicable,Oil & Gas,Oil,,,166159683.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petronas Garraf,,Not applicable,Oil & Gas,Oil,,,308845174.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petronas Halfaya,,Not applicable,Oil & Gas,Oil,,,253775240.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Petronas Majnoon,,Not applicable,Oil & Gas,Oil,,,222150361.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Phillips,,Not applicable,Oil & Gas,Oil,,,1074041181.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
RELIANCE,,Not applicable,Oil & Gas,Oil,,,2825256754.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
REPSOL,,Not applicable,Oil & Gas,Oil,,,725536733.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
SARAS,,Not applicable,Oil & Gas,Oil,,,553848651.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
SK Energy,,Not applicable,Oil & Gas,Oil,,,797228169.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
SOCAR,,Not applicable,Oil & Gas,Oil,,,151137897.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
STATOIL ASA,,Not applicable,Oil & Gas,Oil,,,108679352.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Shell,,Not applicable,Oil & Gas,Oil,,,903814122.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Shell Majnoon,,Not applicable,Oil & Gas,Oil,,,399565828.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Shell West Qurna,,Not applicable,Oil & Gas,Oil,,,189892113.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Sinochem,,Not applicable,Oil & Gas,Oil,,,5275014307.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
THE EGYPTIAN / TSC,,Not applicable,Oil & Gas,Oil,,,7797481.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
TOTSA TOTAL,,Not applicable,Oil & Gas,Oil,,,970274876.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
TOTSA TOTAL Halfaya Contract,,Not applicable,Oil & Gas,Oil,,,255600602.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
TP BADRA LTD.,,Not applicable,Oil & Gas,Oil,,,73137347.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
TP MISSAN,,Not applicable,Oil & Gas,Oil,,,129378437.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Toyota Tsusho Corporation,,Not applicable,Oil & Gas,Oil,,,108084454.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Turkish Petroleum Refineries Corp. (TUPRAS),,Not applicable,Oil & Gas,Oil,,,326548477.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
VITOL,,Not applicable,Oil & Gas,Oil,,,125520310.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
Valero Marketing & Supply Co.,,Not applicable,Oil & Gas,Oil,,,1171555933.0,Iraq,IRQ,2017,1/1/2017,12/31/2017
