Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
ARAB CONTRACTORS,Private,600008358,Mining,Construction,https://www.arabcont.com/english/,Not available,,Chad,TCD,2017,2017-01-01,2017-12-31
CGCOC Group,Private,Not communicated,Mining,Construction,http://fr.cgcoc.com.cn/,Not available,175539.0,Chad,TCD,2017,2017-01-01,2017-12-31
CNPC,Private,Not communicated,Oil,Oil,http://www.cnpc.com.cn/en/,Not available,3006007.0,Chad,TCD,2017,2017-01-01,2017-12-31
COTCO,Private,M089700006137L,Other,Transportation,Not available,Not available,1472918.0,Chad,TCD,2017,2017-01-01,2017-12-31
Esso,Private,600002755,Oil,Oil,https://www.boursedirect.fr/fr/marche/new-york-stock-exchange-inc/exxon-mobil-corporation-XOM-USD-XNYS/societe,Not available,37495653.0,Chad,TCD,2017,2017-01-01,2017-12-31
Griffiths Energy CHAD,Private,600006555,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",Not available,739496.0,Chad,TCD,2017,2017-01-01,2017-12-31
Griffiths Energy DOH,Private,600006886,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",Not available,768915.0,Chad,TCD,2017,2017-01-01,2017-12-31
Petrochad Mangara,Private,600006939,Oil,Oil,https://www.glencore.com/,Not available,5484903.0,Chad,TCD,2017,2017-01-01,2017-12-31
Petrochad transportation Ltd,Private,600008367,Other,Transportation,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",Not available,26.0,Chad,TCD,2017,2017-01-01,2017-12-31
Petronas,Private,Not communicated,Oil,Oil,https://www.petronas.com/,Not available,40191668.0,Chad,TCD,2017,2017-01-01,2017-12-31
SHT,State-owned enterprises & public corporations,600006476,Oil,Oil,https://sht-tchad.com/fr/,https://sht-tchad.com/fr/index.php/rapports-etats-financiers/rapports#,,Chad,TCD,2017,2017-01-01,2017-12-31
SHT PCCL,State-owned enterprises & public corporations,Not communicated,Oil,Oil,Not available,Not available,,Chad,TCD,2017,2017-01-01,2017-12-31
SOGEA SATOM,Private,Not communicated,Mining,Construction,https://www.sogea-satom.com/sogea-satom/sogea-satomv2.nsf/web/index.htm,Not available,413171.0,Chad,TCD,2017,2017-01-01,2017-12-31
SONACIM,State-owned enterprises & public corporations,Not communicated,Mining,Quarrying,Not available,Not available,,Chad,TCD,2017,2017-01-01,2017-12-31
SOTEC,Private,600001373,Mining,Quarrying,Not available,Not available,864036.0,Chad,TCD,2017,2017-01-01,2017-12-31
Société de Raffinage de N’Djamena (SRN),Private,600008474,Other,Refining,Not available,Not available,155877227.0,Chad,TCD,2017,2017-01-01,2017-12-31
TOTCO,Private,600010746,Other,Transportation,Not available,Not available,21585650.0,Chad,TCD,2017,2017-01-01,2017-12-31
UHC,Private,600007082,Oil,Oil,Not available,Not available,1612402.0,Chad,TCD,2017,2017-01-01,2017-12-31
