Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Selydivvuhillia SE,State-owned enterprises & public corporations,33426253,Mining,Coal,,Not public,174820135.17,Ukraine,UKR,2019,2019-01-01,2019-12-31
Shakhtoupravlinnia Pivdennodonbaske No 1 SE,State-owned enterprises & public corporations,34032208,Mining,Coal,,Not public,86603427.25,Ukraine,UKR,2019,2019-01-01,2019-12-31
Shakhtoupravlinnia Pokrovske PJSC,Private,13498562,Mining,Coal,,http://pokrovskoe.com.ua/sites/default/files/files/company/forshareholders/2019/ConsolidatedFinancialStatements2019.pdf,1527430062.94,Ukraine,UKR,2019,2019-01-01,2019-12-31
Southern Mining Factory JSC,Private,191000,Mining,Iron ores,,Not public,2321967402.59,Ukraine,UKR,2019,2019-01-01,2019-12-31
Striynaftogaz LLC,Private,39454684,Oil & Gas,Oil and gas,,-,182820630.51,Ukraine,UKR,2019,2019-01-01,2019-12-31
Suha Balka PrJSC,Private,191329,Mining,Iron ores,,Not public,488117644.95,Ukraine,UKR,2019,2019-01-01,2019-12-31
Systemoilingeneryng LLC,Private,38203132,Oil & Gas,Oil and gas,,Not public,499490648.7,Ukraine,UKR,2019,2019-01-01,2019-12-31
The foreign investment enterprise Zaporizhzhia iron ore industrial complex PrJSC,Private,191218,Mining,Iron ores,,http://www.zgrk.com.ua/content/docs/report/financial/2020/07/finansova_zvitnist_z_vysnovkom_29_05_2020.pdf,1234849751.21,Ukraine,UKR,2019,2019-01-01,2019-12-31
Toretskvuhillia SE,State-owned enterprises & public corporations,33839013,Mining,Coal,,https://toretskvugillya.com.ua/finance/016-%D0%97%D0%B2%D1%96%D1%82-%D0%BD%D0%B5%D0%B7%D0%B0%D0%BB%D0%B5%D0%B6%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B0%D1%83%D0%B4%D0%B8%D1%82%D0%BE%D1%80%D0%B0-%D0%BD%D0%B0-31.12.2019.pdf,63682208.14,Ukraine,UKR,2019,2019-01-01,2019-12-31
Ukrgasvydobuvannya JSC,State-owned enterprises & public corporations,30019775,Oil & Gas,Oil and gas,,https://www.ugv.com.ua/page/docs?count=1,48133024015.17,Ukraine,UKR,2019,2019-01-01,2019-12-31
Ukrnafta PJSC,State-owned enterprises & public corporations,135390,Oil & Gas,Oil and gas,,https://www.ukrnafta.com/data/Ivestor_news/28.12.2020/Ukrnafta%202019%20Standalone%20FS%20UKR%20(006).pdf,13008258028.41,Ukraine,UKR,2019,2019-01-01,2019-12-31
Ukrtransgaz JSC,State-owned enterprises & public corporations,30019801,Oil & Gas,Oil and gas,,http://dvtec2.com.ua/doc/zv2019/1_audit.pdf,7349673970.42,Ukraine,UKR,2019,2019-01-01,2019-12-31
Ukrtransnafta JSC,State-owned enterprises & public corporations,31570412,Oil & Gas,Oil and gas,,https://www.ukrtransnafta.com/wp-content/uploads/2020/04/UTN_Stand-alone_19fsu_with-signatures.pdf,792612074.98,Ukraine,UKR,2019,2019-01-01,2019-12-31
United Mining and Chemical Company JSC,State-owned enterprises & public corporations,36716128,Mining,Titanium ores,,https://f984837a-9cb8-4fcf-9ff2-c67f8723d19c.filesusr.com/ugd/fe2072_3fbb6ce4c62249b59cb98564f03aa04e.pdf,178605196.97,Ukraine,UKR,2019,2019-01-01,2019-12-31
Vuhilna Kompaniia Krasnolymanska SE,State-owned enterprises & public corporations,31599557,Mining,Coal,,https://krasnolimanskaya.com.ua/?cat=65,65955861.52,Ukraine,UKR,2019,2019-01-01,2019-12-31
Vydobuvna kompaniia Ukrnaftoburinnia PrJSC,Private,33152471,Oil & Gas,Oil and gas,,Not public,3193828011.56,Ukraine,UKR,2019,2019-01-01,2019-12-31
Zakhidnadraservice LLC,Private,36282935,Oil & Gas,Oil and gas,,Not public,216657366.04,Ukraine,UKR,2019,2019-01-01,2019-12-31
