Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
CMM,Private,081102335F,Mining,Cement (distribution),,Yes,545739922.0,Mali,MLI,2018,1/1/2018,12/31/2018
DIAMOND CEMENT,Private,081104190G,Mining,Cement,,No,1398405575.0,Mali,MLI,2018,1/1/2018,12/31/2018
EMM,Private,087800054F,Mining,Water,,No,1007620813.0,Mali,MLI,2018,1/1/2018,12/31/2018
FEKOLA,Private,087800848K,Mining,Mining products,Nc,No,32338753101.0,Mali,MLI,2018,1/1/2018,12/31/2018
GOUNKOTO,Private,087800766A,Mining,Gold,Nc,Yes,43551604391.0,Mali,MLI,2018,1/1/2018,12/31/2018
Glencar Mali,Private,Nc,Mining,Gold,Nc,Yes,45464932.0,Mali,MLI,2018,1/1/2018,12/31/2018
IAMGOLD,Private,087800681E,Mining,Mining products,Toronto,No,83321935.0,Mali,MLI,2018,1/1/2018,12/31/2018
KOFI.SA,Private,081127797Y,Mining,Mining products,,Yes,1667369989.0,Mali,MLI,2018,1/1/2018,12/31/2018
MMR,Private,087800566G,Mining,Exploration,,Yes,35883743.0,Mali,MLI,2018,1/1/2018,12/31/2018
MORILA,Private,0878 00368L,Mining,Mining products,NASDAQ (Gold),Yes,7900558338.0,Mali,MLI,2018,1/1/2018,12/31/2018
NAMPALA,Private,087800776J,Mining,Gold,Bourse de Francfort,Yes,2146442097.0,Mali,MLI,2018,1/1/2018,12/31/2018
NEVSUN,Private,087800533T,Mining,Gold,Nc,No,43252532.0,Mali,MLI,2018,1/1/2018,12/31/2018
PETROMA,Private,087800617C,Oil,Oil exploration,Nc,Yes,238944710.0,Mali,MLI,2018,1/1/2018,12/31/2018
RANDGOLD,Private,087800180A,Mining,Mining products,NASDAQ,Yes,186877895.0,Mali,MLI,2018,1/1/2018,12/31/2018
RAZEL MALI,Private,087800709Y,Mining,Quarry products,,Yes,70705973.0,Mali,MLI,2018,1/1/2018,12/31/2018
SEMICO,Private,087800378X,Mining,Mining products,Nc,No,13058953381.0,Mali,MLI,2018,1/1/2018,12/31/2018
SEMOS,Private,087800209E,Mining,Gold,Johannesburg et Toronto,No,13156285728.0,Mali,MLI,2018,1/1/2018,12/31/2018
SMK,Private,087800828P,Mining,Mining products,Nc,Yes,4168391528.0,Mali,MLI,2018,1/1/2018,12/31/2018
SOCARCO,Private,087800500E,Mining,Quarry products,,No,1220610243.0,Mali,MLI,2018,1/1/2018,12/31/2018
SOMIFI.SA,Private,087800795T,Mining,Mining products,ASX (Australian Securities Exchange),No,251233017.0,Mali,MLI,2018,1/1/2018,12/31/2018
SOMIKA,Private,087800504A,Mining,Gold,Toronto,Yes,1709755703.0,Mali,MLI,2018,1/1/2018,12/31/2018
SOMILO,Private,087800300L,Mining,Gold,Nc,Yes,54306343600.0,Mali,MLI,2018,1/1/2018,12/31/2018
SOMISY,Private,087800040B,Mining,Mining products,ASX (Australian Securities Exchange),Yes,23381683971.0,Mali,MLI,2018,1/1/2018,12/31/2018
WASSOULOU,Private,087800492H,Mining,Mining products,Nc,No,747744885.0,Mali,MLI,2018,1/1/2018,12/31/2018
YATELA,Private,087800382N,Mining,Gold,Johannesburg et Toronto,No,414382804.0,Mali,MLI,2018,1/1/2018,12/31/2018
