Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
BEB Erdgas und Erdöl GmbH & Co. KG,,HRA 202415,Oil & Gas,Crude oil and natural gas,http://www.beb.de/default.html,https://www.bundesanzeiger.de/pub/de/start?13,79114446.05,Germany,DEU,2017,2017-01-01,2017-12-31
DEA Deutsche Erdöl AG (now: Wintershall DEA Deutschland GmbH),,HRB 6882,Oil & Gas,Crude oil and natural gas,https://wintershalldea.com/de,https://www.bundesanzeiger.de/pub/de/start?13,105067955.46,Germany,DEU,2017,2017-01-01,2017-12-31
Dyckerhoff-Gruppe,,HRB 27594,Mining,Quarried natural resources,https://www.dyckerhoff.com/,https://www.bundesanzeiger.de/pub/de/start?13,6180842.45,Germany,DEU,2017,2017-01-01,2017-12-31
ExxonMobil Central Europe Holding GmbH,,HRB 73169,Oil & Gas,Crude oil and natural gas,https://corporate.exxonmobil.de/,https://www.bundesanzeiger.de/pub/de/start?13,124854471.82,Germany,DEU,2017,2017-01-01,2017-12-31
Heidelberger Sand und Kies GmbH,,HRB 330082,Mining,Quarried natural resources,https://www.heidelbergcement.de/de,https://www.bundesanzeiger.de/pub/de/start?13,935555.0,Germany,DEU,2017,2017-01-01,2017-12-31
Holcim (Deutschland) GmbH,,HRB 66680,Mining,Quarried natural resources,https://www.holcim.de/de,https://www.bundesanzeiger.de/pub/de/start?13,1431833.59,Germany,DEU,2017,2017-01-01,2017-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,,HRB 9374,Mining,Lignite,https://www.mibrag.de/,https://www.bundesanzeiger.de/pub/de/start?13,38381230.42,Germany,DEU,2017,2017-01-01,2017-12-31
K+S-Gruppe / K+S Kali GmbH,,HRB 7452,Other,Potash and salts,https://www.kpluss.com/de-de/,https://www.bundesanzeiger.de/pub/de/start?13,818421.76,Germany,DEU,2017,2017-01-01,2017-12-31
K+S-Gruppe / esco Gmbh & Co. KG,,HRA 26462,Other,Potash and salts,https://www.kpluss.com/de-de/,https://www.bundesanzeiger.de/pub/de/start?0,1677956.98,Germany,DEU,2017,2017-01-01,2017-12-31
LEAG Lausitzer Energie Bergbau AG,,HRB 3326,Mining,Lignite,https://www.leag.de/de/,https://www.bundesanzeiger.de/pub/de/start?13,6815360.65,Germany,DEU,2017,2017-01-01,2017-12-31
Neptune Energy Deutschland GmbH (former: Engie E&P Holding Germany GmbH),,HRB 100364,Oil & Gas,Crude oil and natural gas,https://www.neptuneenergy.de/,https://www.bundesanzeiger.de/pub/de/start?13,11178444.41,Germany,DEU,2017,2017-01-01,2017-12-31
Quarzwerke GmbH,,HRB 42138,Mining,Quarried natural resources,https://www.quarzwerke.com/,https://www.bundesanzeiger.de/pub/de/start?13,9308000.0,Germany,DEU,2017,2017-01-01,2017-12-31
RWE-Gruppe / RWE Power AG,,HRB 17420,Mining,Lignite,https://www.rwe.com/,https://www.bundesanzeiger.de/pub/de/start?13,21769595.0,Germany,DEU,2017,2017-01-01,2017-12-31
RWE-Gruppe / Rheinische Baustoffwerke GmbH,,HRB 41027,Mining,Quarried natural resources,https://www.rwe.com/,https://www.rwe.com/investor-relations/corporate-governance/zahlungsberichte,,Germany,DEU,2017,2017-01-01,2017-12-31
Sibelco Deutschland GmbH,,HRB 1581,Mining,Quarried natural resources,https://www.sibelco.com/,https://www.bundesanzeiger.de/pub/de/start?0,1615969.88,Germany,DEU,2017,2017-01-01,2017-12-31
Südwestdeutsche Salzwerke AG,,HRB 100644,Other,Potash and salts,https://www.salzwerke.de/de/startseite.html,https://www.bundesanzeiger.de/pub/de/start?13,13586874.25,Germany,DEU,2017,2017-01-01,2017-12-31
Vermilion Energy Germany GmbH & Co. KG,,HRA 2868,Oil & Gas,Crude oil and natural gas,http://www.vermilionenergy.de/,https://www.bundesanzeiger.de/pub/de/start?13,3426668.62,Germany,DEU,2017,2017-01-01,2017-12-31
Wacker Chemie AG,,HRB 159705,Other,Potash and salts,https://www.wacker.com/cms/de-de/home/home.html,https://www.bundesanzeiger.de/pub/de/start?13,473096.21,Germany,DEU,2017,2017-01-01,2017-12-31
Wintershall GmbH (now: Wintershall DEA Deutschland GmbH),,HRB 200519,Oil & Gas,Crude oil and natural gas,https://wintershalldea.de/de,https://www.bundesanzeiger.de/pub/de/start?13,50025640.0,Germany,DEU,2017,2017-01-01,2017-12-31
