Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
BEB Erdgas und Erdöl GmbH & Co. KG,,HRA 202415,Oil & Gas,Crude oil and natural gas,http://www.beb.de/default.html,https://www.bundesanzeiger.de/pub/de/start?13,28135319.74,Germany,DEU,2020,2020-01-01,2020-12-31
Dyckerhoff-Gruppe,,HRB 27594,Mining,Quarried natural resources,https://www.dyckerhoff.com/,https://www.bundesanzeiger.de/pub/de/start?13,5259389.21,Germany,DEU,2020,2020-01-01,2020-12-31
ExxonMobil Central Europe Holding GmbH,,HRB 73169,Oil & Gas,Crude oil and natural gas,https://corporate.exxonmobil.de/,https://www.bundesanzeiger.de/pub/de/start?13,38037187.0,Germany,DEU,2020,2020-01-01,2020-12-31
Heidelberger Sand und Kies GmbH,,HRB 330082,Mining,Quarried natural resources,https://www.heidelbergcement.de/de,https://www.bundesanzeiger.de/pub/de/start?13,797376.0,Germany,DEU,2020,2020-01-01,2020-12-31
Holcim (Deutschland) GmbH,,HRB 139 449,Mining,Quarried natural resources,https://www.holcim.de/de,https://www.bundesanzeiger.de/pub/de/start?13,1203794.5,Germany,DEU,2020,2020-01-01,2020-12-31
Hülskens Holding GmbH & Co. KG,,HRB 10881,Other,Quarried natural resources,https://huelskens.de/de/startseite.html,https://www.bundesanzeiger.de/pub/de/start?13,1986260.91,Germany,DEU,2020,2020-01-01,2020-12-31
JTSD-Braunkohlebergbau GmbH / MIBRAG,,HRB 9374,Mining,Lignite,https://www.mibrag.de/,https://www.bundesanzeiger.de/pub/de/start?0,8163400.9,Germany,DEU,2020,2020-01-01,2020-12-31
K+S Minerals and Agriculture GmbH,,HRB 7452,Other,Potash and salts,https://www.kpluss.com/de-de/,https://www.bundesanzeiger.de/pub/de/start?13,1072908.9,Germany,DEU,2020,2020-01-01,2020-12-31
LEAG Lausitzer Energie Bergbau AG,,HRB 3326,Mining,Lignite,https://www.leag.de/de/,https://www.bundesanzeiger.de/pub/de/start?13,4903058.96,Germany,DEU,2020,2020-01-01,2020-12-31
Neptune Energy Deutschland GmbH (former: Engie E&P Holding Germany GmbH),,HRB 100364,Oil & Gas,Crude oil and natural gas,https://www.neptuneenergy.de/,https://www.bundesanzeiger.de/pub/de/start?13,6856478.46,Germany,DEU,2020,2020-01-01,2020-12-31
Quarzwerke GmbH,,HRB 42138,Mining,Quarried natural resources,https://www.quarzwerke.com/,https://www.bundesanzeiger.de/pub/de/start?13,8987000.0,Germany,DEU,2020,2020-01-01,2020-12-31
RWE-Gruppe / RWE Power AG,,HRB 17420,Mining,Lignite,https://www.rwe.com/,https://www.bundesanzeiger.de/pub/de/start?13,20640429.0,Germany,DEU,2020,2020-01-01,2020-12-31
RWE-Gruppe / Rheinische Baustoffwerke GmbH,,HRB 41027,Mining,Quarried natural resources,https://www.rwe.com/,https://www.rwe.com/investor-relations/corporate-governance/zahlungsberichte,109458.0,Germany,DEU,2020,2020-01-01,2020-12-31
Sibelco Gruppe,,HRB 1581,Mining,Quarried natural resources,https://www.sibelco.com/,https://www.bundesanzeiger.de/pub/de/start?0,1171557.0,Germany,DEU,2020,2020-01-01,2020-12-31
Südwestdeutsche Salzwerke AG,,HRB 100644,Other,Potash and salts,https://www.salzwerke.de/de/startseite.html,https://www.bundesanzeiger.de/pub/de/start?13,6222832.36,Germany,DEU,2020,2020-01-01,2020-12-31
Vermilion Energy Germany GmbH & Co. KG,,HRA 2868,Oil & Gas,Crude oil and natural gas,http://www.vermilionenergy.de/,https://www.bundesanzeiger.de/pub/de/start?13,1461161.0,Germany,DEU,2020,2020-01-01,2020-12-31
Wacker Chemie AG,,HRB 159705,Other,Potash and salts,https://www.wacker.com/cms/de-de/home/home.html,https://www.bundesanzeiger.de/pub/de/start?13,174439.58,Germany,DEU,2020,2020-01-01,2020-12-31
Wintershall DEA AG,,HRB 209823,Oil & Gas,Crude oil and natural gas,https://wintershalldea.de/de,https://www.bundesanzeiger.de/pub/de/start?13,61454682.61,Germany,DEU,2020,2020-01-01,2020-12-31
