Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
A/S Norske Shell,Private,914807077,Oil & Gas,"Oil, Gas, Condensates",,,9719899000.0,Norway,NOR,2019,1/1/2019,12/31/2019
Acumen Energy AS,Private,919223367,Oil & Gas,"Oil, Gas, Condensates",,,-16170440.0,Norway,NOR,2019,1/1/2019,12/31/2019
Aker BP ASA,Private,989795848,Oil & Gas,"Oil, Gas, Condensates",,,5877852220.0,Norway,NOR,2019,1/1/2019,12/31/2019
Atlantic Petroleum Norge AS,Private,996460088,Oil & Gas,"Oil, Gas, Condensates",,,-685030.0,Norway,NOR,2019,1/1/2019,12/31/2019
BG Norge Ltd,Private,986592288,Oil & Gas,"Oil, Gas, Condensates",,,-25699550.0,Norway,NOR,2019,1/1/2019,12/31/2019
CapeOmega AS,Private,995152142,Oil & Gas,"Oil, Gas, Condensates",,,341490120.0,Norway,NOR,2019,1/1/2019,12/31/2019
Capricorn Norge AS,Private,994434403,Oil & Gas,"Oil, Gas, Condensates",,,-269206750.0,Norway,NOR,2019,1/1/2019,12/31/2019
Chrysaor Norge AS,Private,919496649,Oil & Gas,"Oil, Gas, Condensates",,,-52978780.0,Norway,NOR,2019,1/1/2019,12/31/2019
Concedo ASA,Private,988217867,Oil & Gas,"Oil, Gas, Condensates",,,-100497650.0,Norway,NOR,2019,1/1/2019,12/31/2019
ConocoPhillips Skandinavia AS,Private,918110127,Oil & Gas,"Oil, Gas, Condensates",,,8697420200.0,Norway,NOR,2019,1/1/2019,12/31/2019
DEA Norge AS,Private,926620207,Oil & Gas,"Oil, Gas, Condensates",,,1193501080.0,Norway,NOR,2019,1/1/2019,12/31/2019
DNO Norge AS,Private,913905881,Oil & Gas,"Oil, Gas, Condensates",,,-247313130.0,Norway,NOR,2019,1/1/2019,12/31/2019
DNO North Sea (Norge) AS,Private,989399071,Oil & Gas,"Oil, Gas, Condensates",,,-272337990.0,Norway,NOR,2019,1/1/2019,12/31/2019
Edison Norge AS,Private,914515300,Oil & Gas,"Oil, Gas, Condensates",,,-69807170.0,Norway,NOR,2019,1/1/2019,12/31/2019
Enquest Norge AS,Private,998709326,Oil & Gas,"Oil, Gas, Condensates",,,-21009400.0,Norway,NOR,2019,1/1/2019,12/31/2019
Equinor Energy AS,State-owned enterprises & public corporations,990888213,Oil & Gas,"Oil, Gas, Condensates",,,92536842920.0,Norway,NOR,2019,1/1/2019,12/31/2019
ExxonMobil Expl. and Prod. Norway AS,Private,914048990,Oil & Gas,"Oil, Gas, Condensates",,,12194719280.0,Norway,NOR,2019,1/1/2019,12/31/2019
Fortis Petroleum Norway AS,Private,990554382,Oil & Gas,"Oil, Gas, Condensates",,,-56427660.0,Norway,NOR,2019,1/1/2019,12/31/2019
INEOS E&P Norge AS,Private,931713671,Oil & Gas,"Oil, Gas, Condensates",,,2616497620.0,Norway,NOR,2019,1/1/2019,12/31/2019
Idemitsu Petroleum Norge AS,Private,953133210,Oil & Gas,"Oil, Gas, Condensates",,,1377393950.0,Norway,NOR,2019,1/1/2019,12/31/2019
Inpex Norge AS,Private,913120981,Oil & Gas,"Oil, Gas, Condensates",,,-114939410.0,Norway,NOR,2019,1/1/2019,12/31/2019
LOTOS Expl. and Prod. Norge AS,Private,991735194,Oil & Gas,"Oil, Gas, Condensates",,,753607960.0,Norway,NOR,2019,1/1/2019,12/31/2019
Lime Petroleum AS,Private,998726441,Oil & Gas,"Oil, Gas, Condensates",,,-253388660.0,Norway,NOR,2019,1/1/2019,12/31/2019
Lukoil Overseas North Shelf AS,Private,998152550,Oil & Gas,"Oil, Gas, Condensates",,,-50029070.0,Norway,NOR,2019,1/1/2019,12/31/2019
Lundin Energy Norway AS,Private,986209409,Oil & Gas,"Oil, Gas, Condensates",,,1361908930.0,Norway,NOR,2019,1/1/2019,12/31/2019
M Vest Energy AS,Private,916358857,Oil & Gas,"Oil, Gas, Condensates",,,-54886350.0,Norway,NOR,2019,1/1/2019,12/31/2019
MOL Norge AS,Private,988120545,Oil & Gas,"Oil, Gas, Condensates",,,-231975460.0,Norway,NOR,2019,1/1/2019,12/31/2019
Moeco Oil & Gas Norge AS,Private,998516048,Oil & Gas,"Oil, Gas, Condensates",,,-43069600.0,Norway,NOR,2019,1/1/2019,12/31/2019
Neptune Energy Norge AS,Private,983426417,Oil & Gas,"Oil, Gas, Condensates",,,3376631410.0,Norway,NOR,2019,1/1/2019,12/31/2019
Norpipe Oil AS,Private,975871932,Oil & Gas,"Oil, Gas, Condensates",,,107991930.0,Norway,NOR,2019,1/1/2019,12/31/2019
North Sea Infrastructure AS,Private,918500863,Oil & Gas,"Oil, Gas, Condensates",,,2199990.0,Norway,NOR,2019,1/1/2019,12/31/2019
OMV (Norge) AS,Private,988400025,Oil & Gas,"Oil, Gas, Condensates",,,3972666180.0,Norway,NOR,2019,1/1/2019,12/31/2019
Okea ASA,Private,915419062,Oil & Gas,"Oil, Gas, Condensates",,,261083590.0,Norway,NOR,2019,1/1/2019,12/31/2019
